Pos,[0-10),[10-20),[20-30),[30-40]
1,0.4,1.6,3.8,94.2
2,0.2,1,3,95.8
3,0.1,0.7,2.7,96.5
4,0.1,0.8,2.7,96.4
5,0.1,0.8,2.7,96.4
6,0.1,0.8,2.7,96.4
7,0.1,0.8,2.7,96.3
8,0.1,0.8,2.6,96.5
9,0.1,0.8,2.6,96.5
10,0.1,0.8,2.7,96.4
11,0.1,0.8,2.7,96.4
12,0.1,0.8,2.7,96.4
13,0.1,0.8,2.7,96.4
14,0.1,0.8,2.7,96.4
15,0.1,0.8,2.7,96.4
16,0.1,0.8,2.7,96.4
17,0.1,0.8,2.7,96.4
18,0.1,0.8,2.7,96.4
19,0.1,0.8,2.7,96.4
20,0.1,0.8,2.7,96.4
21,0.1,0.8,2.7,96.4
22,0.1,0.8,2.7,96.4
23,0.1,0.8,2.7,96.4
24,0.1,0.8,2.7,96.4
25,0.1,0.8,2.7,96.4
26,0.1,0.8,2.7,96.4
27,0.1,0.8,2.7,96.4
28,0.1,0.8,2.7,96.4
29,0.1,0.8,2.7,96.4
30,0.1,0.8,2.7,96.4
31,0.1,0.8,2.7,96.4
32,0.5,1.3,2.8,95.5
33,0.1,0.8,2.7,96.4
34,0.1,0.8,2.7,96.4
35,0.1,0.8,2.7,96.4
36,0.1,0.8,2.7,96.4
37,0.2,0.8,2.7,96.4
38,0.2,0.8,2.7,96.4
39,0.2,0.8,2.7,96.4
40,0.2,0.8,2.7,96.3
41,0.2,1,2.8,96
42,0.2,0.8,2.7,96.3
43,0.2,0.8,2.7,96.3
44,0.2,0.8,2.7,96.3
45,0.2,0.8,2.7,96.3
46,0.2,0.8,2.8,96.2
47,0.2,0.8,2.7,96.3
48,0.2,0.8,2.8,96.2
49,0.2,0.8,2.8,96.2
50,0.2,0.9,2.8,96.2
51,0.2,0.8,2.8,96.2
52,0.2,0.9,2.8,96.2
53,0.2,0.9,2.8,96.2
54,0.2,0.9,2.8,96.2
55,0.2,0.9,2.8,96.1
56,0.2,0.9,2.8,96.1
57,0.2,0.9,2.8,96.1
58,0.2,0.9,2.8,96.1
59,0.2,0.9,2.8,96.1
60,0.2,0.9,2.8,96.1
61,0.2,0.9,2.9,96
62,0.2,0.9,2.9,96
63,0.2,0.9,2.9,96
64,0.2,0.9,2.9,95.9
65,0.2,0.9,2.9,95.9
66,0.2,0.9,2.9,95.9
67,0.2,1,2.9,95.9
68,0.2,1,2.9,95.9
69,0.2,1,3,95.8
70,0.2,1,3,95.8
71,0.2,1,3,95.8
72,0.2,1,3,95.8
73,0.2,1,3,95.7
74,0.2,1,3,95.7
75,0.2,1,3.1,95.7
76,0.2,1,3.1,95.6
77,0.2,1.1,3.1,95.6
78,0.3,1.1,3.1,95.6
79,0.3,1.1,3.1,95.5
80,0.3,1.1,3.2,95.5
81,0.3,1.1,3.2,95.5
82,0.3,1.1,3.2,95.4
83,0.3,1.1,3.2,95.4
84,0.3,1.1,3.2,95.3
85,0.3,1.2,3.3,95.3
86,0.3,1.2,3.3,95.2
87,0.3,1.2,3.3,95.2
88,0.3,1.2,3.3,95.2
89,0.3,1.2,3.4,95.1
90,0.3,1.2,3.4,95.1
91,0.3,1.3,3.4,95
92,0.3,1.3,3.5,94.9
93,0.3,1.3,3.5,94.9
94,0.3,1.3,3.5,94.8
95,0.3,1.3,3.5,94.8
96,0.4,1.3,3.6,94.7
97,0.4,1.4,3.6,94.7
98,0.4,1.4,3.6,94.6
99,0.4,1.4,3.7,94.5
100,0.4,1.4,3.7,94.5
101,0.4,1.5,3.8,94.3
102,0.4,1.5,3.8,94.3
103,0.5,1.5,3.8,94.2
104,0.5,1.6,3.9,94.1
105,0.5,1.6,3.9,94.1
106,0.5,1.6,3.9,94
107,0.5,1.7,4,93.8
108,0.5,1.7,4,93.8
109,0.2,1.2,3.6,94.9
110,0.1,0.6,2.6,96.7
111,0.1,0.5,2.3,97.1
112,0.1,0.5,2.4,97
113,0.1,0.5,2.5,96.9
114,0.1,0.6,2.5,96.9
115,0.1,0.6,2.6,96.8
116,0.1,0.6,2.6,96.8
117,0.1,0.6,2.5,96.8
118,0.1,0.6,2.6,96.7
119,0.1,0.6,2.6,96.7
120,0.1,0.6,2.6,96.7
121,0.1,0.6,2.6,96.7
122,0.1,0.6,2.7,96.6
123,0.1,0.6,2.6,96.6
124,0.1,0.6,2.7,96.6
125,0.1,0.6,2.7,96.6
126,0.1,0.6,2.7,96.6
127,0.1,0.6,2.7,96.5
128,0.1,0.7,2.7,96.5
129,0.1,0.7,2.7,96.5
130,0.1,0.7,2.7,96.5
131,0.1,0.7,2.7,96.5
132,0.1,0.7,2.8,96.5
133,0.1,0.7,2.8,96.5
134,0.1,0.7,2.8,96.4
135,0.1,0.7,2.8,96.4
136,0.1,0.7,2.8,96.4
137,0.1,0.7,2.8,96.3
138,0.1,0.7,2.8,96.3
139,0.1,0.7,2.8,96.3
140,0.1,0.7,2.9,96.3
141,0.1,0.7,2.9,96.3
142,0.1,0.7,2.9,96.3
143,0.1,0.8,2.9,96.2
144,0.1,0.8,2.9,96.2
145,0.1,0.8,2.9,96.2
146,0.1,0.8,2.9,96.1
147,0.1,0.8,2.9,96.1
148,0.1,0.8,2.9,96.2
149,0.1,0.8,3,96.1
150,0.1,0.8,3,96.1
151,0.1,0.8,3,96
152,0.1,0.8,3,96
153,0.2,0.8,3,96
154,0.2,0.8,3.1,96
155,0.2,0.9,3.1,95.9
156,0.2,0.9,3.1,95.9
157,0.2,0.9,3.1,95.9
158,0.2,0.9,3.1,95.8
159,0.2,0.9,3.1,95.8
160,0.2,0.9,3.2,95.8
161,0.2,0.9,3.2,95.7
162,0.2,0.9,3.2,95.7
163,0.2,0.9,3.2,95.7
164,0.2,1,3.2,95.6
165,0.2,1,3.2,95.6
166,0.2,1,3.3,95.6
167,0.2,1,3.3,95.5
168,0.2,1,3.3,95.5
169,0.2,1,3.3,95.5
170,0.2,1,3.4,95.4
171,0.2,1,3.4,95.4
172,0.2,1,3.4,95.4
173,0.2,1.1,3.5,95.2
174,0.2,1.1,3.4,95.3
175,0.2,1.1,3.5,95.2
176,0.2,1.1,3.5,95.1
177,0.2,1.1,3.5,95.1
178,0.3,1.1,3.5,95.1
179,0.3,1.2,3.6,95
180,0.3,1.2,3.6,95
181,0.3,1.2,3.6,94.9
182,0.3,1.2,3.7,94.8
183,0.3,1.2,3.7,94.8
184,0.3,1.2,3.7,94.8
185,0.3,1.3,3.7,94.7
186,0.3,1.3,3.8,94.6
187,0.3,1.3,3.8,94.6
188,0.3,1.3,3.8,94.5
189,0.3,1.3,3.8,94.5
190,0.3,1.4,3.9,94.4
191,0.3,1.4,3.9,94.3
192,0.4,1.4,3.9,94.3
193,0.4,1.4,4,94.3
194,0.4,1.5,4,94.1
195,0.4,1.5,4.1,94.1
196,0.4,1.5,4.1,94.1
197,0.4,1.5,4.1,93.9
198,0.4,1.5,4.1,93.9
199,0.4,1.6,4.2,93.9
200,0.4,1.6,4.2,93.7
201,0.4,1.6,4.2,93.7
202,0.4,1.6,4.3,93.7
203,0.5,1.7,4.3,93.5
204,0.5,1.7,4.3,93.5
205,0.5,1.7,4.4,93.4
206,0.5,1.8,4.5,93.2
207,0.5,1.8,4.5,93.2
208,0.5,1.8,4.5,93.1
209,0.6,1.9,4.6,92.9
210,0.6,1.9,4.6,92.9
211,0.6,1.9,4.6,92.9
212,0.6,2,4.7,92.7
213,0.6,2,4.7,92.6
214,0.6,2.1,4.8,92.6
215,0.6,2.1,4.8,92.4
216,0.7,2.2,4.9,92.3
