Pos,[0-10),[10-20),[20-30),[30-40]
1,0.2,0.8,2.5,96.6
2,0.2,0.9,2.6,96.4
3,0.1,0.7,2.2,96.9
4,0.1,0.7,2.2,96.9
5,0.2,0.7,2.3,96.8
6,0.2,0.7,2.3,96.8
7,0.2,0.8,2.4,96.7
8,0.2,0.7,2.3,96.8
9,0.2,0.8,2.4,96.7
10,0.2,0.8,2.4,96.7
11,0.2,0.8,2.4,96.7
12,0.2,0.8,2.4,96.7
13,0.2,0.8,2.4,96.7
14,0.2,0.8,2.4,96.7
15,0.2,0.8,2.4,96.6
16,0.2,0.8,2.4,96.6
17,0.2,0.8,2.5,96.6
18,0.2,0.8,2.5,96.5
19,0.2,0.9,2.5,96.4
20,0.2,0.9,2.5,96.4
21,0.2,0.9,2.6,96.3
22,0.2,0.9,2.6,96.3
23,0.2,0.9,2.6,96.3
24,0.3,1,2.6,96.2
25,0.2,0.9,2.6,96.3
26,0.2,0.9,2.6,96.3
27,0.2,0.9,2.5,96.4
28,0.2,0.9,2.6,96.4
29,0.2,0.8,2.5,96.4
30,0.2,0.8,2.5,96.4
31,0.2,0.8,2.5,96.4
32,0.2,0.9,2.5,96.4
33,0.2,0.9,2.6,96.4
34,0.2,0.9,2.6,96.4
35,0.2,0.9,2.6,96.4
36,0.2,0.9,2.6,96.4
37,0.2,0.9,2.6,96.3
38,0.2,0.9,2.6,96.3
39,0.2,0.9,2.6,96.3
40,0.2,0.9,2.6,96.3
41,0.2,0.9,2.7,96.2
42,0.2,0.9,2.7,96.2
43,0.2,0.9,2.7,96.2
44,0.2,0.9,2.7,96.2
45,0.2,0.9,2.7,96.1
46,0.2,0.9,2.7,96.1
47,0.2,1,2.7,96.1
48,0.2,1,2.8,96
49,0.2,1,2.8,96
50,0.2,1,2.8,96
51,0.2,1,2.8,96
52,0.2,1,2.8,95.9
53,0.2,1,2.8,95.9
54,0.2,1,2.8,95.9
55,0.3,1,2.9,95.8
56,0.3,1,2.9,95.8
57,0.3,1,2.9,95.8
58,0.3,1.1,2.9,95.8
59,0.3,1.1,2.9,95.7
60,0.3,1.1,3,95.7
61,0.3,1.1,3,95.6
62,0.3,1.1,3,95.6
63,0.3,1.1,3,95.6
64,0.3,1.1,3,95.6
65,0.3,1.1,3,95.5
66,0.3,1.1,3,95.5
67,0.3,1.2,3.1,95.5
68,0.3,1.2,3.1,95.4
69,0.3,1.2,3.1,95.4
70,0.3,1.2,3.1,95.4
71,0.3,1.2,3.1,95.3
72,0.3,1.2,3.2,95.3
73,0.3,1.2,3.2,95.2
74,0.3,1.2,3.2,95.2
75,0.3,1.3,3.2,95.2
76,0.3,1.3,3.3,95.1
77,0.3,1.3,3.3,95.1
78,0.4,1.3,3.3,95.1
79,0.4,1.3,3.3,95
80,0.4,1.3,3.4,94.9
81,0.4,1.3,3.4,94.9
82,0.4,1.4,3.4,94.9
83,0.4,1.4,3.4,94.8
84,0.4,1.4,3.4,94.8
85,0.4,1.4,3.5,94.7
86,0.4,1.4,3.5,94.7
87,0.5,1.5,3.6,94.4
88,0.4,1.5,3.6,94.5
89,0.4,1.5,3.6,94.5
90,0.4,1.5,3.6,94.6
91,0.4,1.5,3.6,94.5
92,0.4,1.5,3.6,94.4
93,0.4,1.5,3.7,94.4
94,0.5,1.6,3.7,94.3
95,0.5,1.6,3.7,94.2
96,0.5,1.6,3.8,94.1
97,0.5,1.6,3.8,94.1
98,0.5,1.6,3.8,94
99,0.5,1.7,3.9,94
100,0.5,1.7,3.9,93.9
101,0.5,1.7,3.9,93.8
102,0.5,1.7,3.9,93.8
103,0.6,1.8,4,93.7
104,0.6,1.8,4,93.6
105,0.6,1.8,4.1,93.5
106,0.6,1.9,4.1,93.5
107,0.6,1.8,4.1,93.5
108,0.6,1.9,4.2,93.3
109,0.2,0.9,3.3,95.6
110,0.1,0.7,3,96.1
111,0.1,0.6,2.6,96.7
112,0.1,0.5,2.5,96.9
