Pos,[0-10),[10-20),[20-30),[30-40]
1,0.2,0.8,2.6,96.5
2,0.2,0.9,2.6,96.4
3,0.2,0.7,2.2,96.9
4,0.1,0.7,2.2,97
5,0.2,0.7,2.3,96.8
6,0.2,0.7,2.3,96.8
7,0.2,0.8,2.4,96.7
8,0.1,0.7,2.2,96.9
9,0.2,0.7,2.3,96.9
10,0.2,0.8,2.3,96.8
11,0.2,0.8,2.3,96.7
12,0.2,0.8,2.3,96.8
13,0.2,0.7,2.3,96.8
14,0.2,0.8,2.3,96.8
15,0.2,0.7,2.3,96.8
16,0.2,0.8,2.3,96.8
17,0.2,0.8,2.3,96.8
18,0.2,0.8,2.3,96.8
19,0.2,0.8,2.4,96.7
20,0.2,0.8,2.4,96.7
21,0.2,0.8,2.3,96.7
22,0.2,0.8,2.4,96.7
23,0.2,0.8,2.3,96.7
24,0.2,0.8,2.4,96.7
25,0.2,0.8,2.4,96.7
26,0.2,0.8,2.4,96.7
27,0.2,0.8,2.4,96.6
28,0.2,0.8,2.4,96.6
29,0.2,0.8,2.4,96.6
30,0.2,0.8,2.4,96.6
31,0.2,0.8,2.4,96.5
32,0.2,0.8,2.4,96.6
33,0.2,0.8,2.4,96.6
34,0.2,0.8,2.4,96.5
35,0.2,0.8,2.4,96.6
36,0.2,0.8,2.4,96.5
37,0.2,0.8,2.5,96.5
38,0.2,0.8,2.5,96.5
39,0.2,0.9,2.5,96.5
40,0.2,0.8,2.5,96.5
41,0.2,0.8,2.5,96.5
42,0.2,0.9,2.5,96.5
43,0.2,0.9,2.5,96.4
44,0.2,0.9,2.5,96.4
45,0.2,0.9,2.5,96.4
46,0.2,0.9,2.5,96.4
47,0.2,0.9,2.5,96.4
48,0.2,0.9,2.5,96.4
49,0.2,0.9,2.6,96.3
50,0.2,0.9,2.6,96.3
51,0.2,0.9,2.6,96.3
52,0.2,0.9,2.6,96.3
53,0.2,0.9,2.6,96.3
54,0.2,0.9,2.6,96.2
55,0.2,0.9,2.6,96.2
56,0.2,1,2.6,96.2
57,0.2,1,2.7,96.1
58,0.2,1,2.6,96.2
59,0.2,1,2.7,96.1
60,0.2,1,2.7,96.1
61,0.3,1,2.7,96
62,0.3,1,2.7,96
63,0.3,1,2.7,96
64,0.3,1,2.8,96
65,0.3,1,2.8,96
66,0.3,1,2.8,95.9
67,0.3,1.1,2.8,95.9
68,0.3,1.1,2.8,95.9
69,0.3,1.1,2.8,95.9
70,0.3,1.1,2.8,95.8
71,0.3,1.1,2.9,95.8
72,0.3,1.1,2.9,95.7
73,0.3,1.1,2.9,95.7
74,0.3,1.1,2.9,95.7
75,0.3,1.1,2.9,95.7
76,0.3,1.1,3,95.6
77,0.3,1.1,3,95.6
78,0.3,1.1,2.9,95.6
79,0.3,1.2,3,95.5
80,0.3,1.2,3,95.5
81,0.3,1.2,3,95.5
82,0.3,1.2,3.1,95.4
83,0.3,1.2,3.1,95.4
84,0.3,1.2,3.1,95.3
85,0.4,1.2,3.1,95.3
86,0.4,1.3,3.1,95.2
87,0.4,1.3,3.1,95.2
88,0.4,1.3,3.2,95.2
89,0.4,1.3,3.2,95.1
90,0.4,1.3,3.2,95.1
91,0.4,1.3,3.2,95
92,0.4,1.3,3.2,95
93,0.4,1.4,3.3,95
94,0.4,1.4,3.3,94.9
95,0.4,1.4,3.3,94.9
96,0.4,1.4,3.4,94.8
97,0.4,1.4,3.4,94.8
98,0.4,1.4,3.4,94.7
99,0.4,1.4,3.4,94.7
100,0.4,1.5,3.5,94.6
101,0.5,1.5,3.4,94.6
102,0.5,1.5,3.5,94.5
103,0.5,1.6,3.5,94.4
104,0.5,1.6,3.6,94.3
105,0.5,1.6,3.6,94.3
106,0.5,1.6,3.6,94.3
107,0.5,1.6,3.6,94.3
108,0.5,1.6,3.7,94.2
109,0.2,1,3.5,95.2
110,0.1,0.8,3.3,95.8
111,0.1,0.7,2.8,96.4
112,0.1,0.6,2.7,96.5
113,0.1,0.7,2.9,96.3
114,0.1,0.7,2.9,96.3
115,0.1,0.7,3.1,96.1
116,0.1,0.7,2.9,96.3
117,0.1,0.7,3,96.1
118,0.1,0.8,3.1,96
119,0.1,0.8,3.1,96
120,0.1,0.8,3.1,96
121,0.1,0.8,3.1,96
122,0.1,0.8,3.1,96
123,0.1,0.8,3.2,95.9
124,0.1,0.8,3.2,95.9
125,0.1,0.8,3.2,95.9
126,0.1,0.8,3.2,95.8
127,0.1,0.8,3.3,95.7
128,0.2,1,3.4,95.4
129,0.1,0.8,3.3,95.7
130,0.1,0.8,3.3,95.8
131,0.1,0.9,3.3,95.7
132,0.1,0.9,3.3,95.7
133,0.1,0.9,3.3,95.6
134,0.2,0.9,3.4,95.6
135,0.2,0.9,3.4,95.6
136,0.2,0.9,3.4,95.5
137,0.2,0.9,3.4,95.5
138,0.2,0.9,3.4,95.5
139,0.2,0.9,3.4,95.5
140,0.2,1,3.5,95.4
141,0.2,1,3.5,95.4
142,0.2,1,3.5,95.3
143,0.2,1,3.5,95.3
144,0.2,1,3.5,95.3
145,0.2,1,3.6,95.2
146,0.2,1,3.6,95.2
147,0.2,1,3.6,95.2
148,0.2,1,3.6,95.1
149,0.2,1.1,3.7,95.1
150,0.2,1.1,3.7,95.1
151,0.2,1.1,3.7,95.1
152,0.2,1.1,3.7,95
153,0.2,1.1,3.7,95
154,0.2,1.1,3.8,94.9
155,0.2,1.1,3.8,94.9
156,0.2,1.1,3.8,94.9
157,0.2,1.2,3.8,94.8
158,0.2,1.2,3.8,94.8
159,0.2,1.2,3.9,94.7
160,0.2,1.2,3.9,94.7
161,0.2,1.2,3.9,94.6
162,0.2,1.2,3.9,94.6
163,0.3,1.3,4,94.5
164,0.3,1.3,4,94.5
165,0.3,1.3,4,94.4
166,0.3,1.3,4.1,94.3
167,0.3,1.3,4.1,94.3
168,0.3,1.3,4.1,94.3
169,0.3,1.4,4.2,94.2
170,0.3,1.4,4.2,94.2
171,0.3,1.4,4.2,94.1
172,0.3,1.4,4.2,94
173,0.3,1.4,4.3,93.9
174,0.3,1.5,4.3,93.9
175,0.3,1.5,4.3,93.9
176,0.3,1.5,4.4,93.8
177,0.3,1.5,4.4,93.8
178,0.3,1.5,4.4,93.7
179,0.4,1.6,4.5,93.6
180,0.4,1.6,4.5,93.5
181,0.4,1.6,4.5,93.5
182,0.4,1.6,4.6,93.4
183,0.4,1.7,4.6,93.4
184,0.4,1.7,4.6,93.3
185,0.4,1.7,4.7,93.2
186,0.4,1.7,4.7,93.1
187,0.4,1.8,4.8,93
188,0.5,1.8,4.8,92.9
189,0.5,1.8,4.8,92.9
190,0.5,1.9,4.9,92.8
191,0.5,1.9,4.9,92.7
192,0.5,1.9,5,92.6
193,0.5,2,5,92.5
194,0.5,2,5,92.5
195,0.5,2,5.1,92.3
196,0.5,2,5.1,92.3
197,0.6,2.1,5.2,92.2
198,0.6,2.1,5.2,92.1
199,0.6,2.2,5.3,92
200,0.6,2.2,5.3,91.9
201,0.6,2.2,5.4,91.8
202,0.6,2.3,5.4,91.7
203,0.7,2.3,5.5,91.6
204,0.7,2.3,5.5,91.5
205,0.7,2.4,5.6,91.3
206,0.7,2.4,5.6,91.2
207,0.7,2.5,5.7,91.1
208,0.8,2.5,5.7,91
209,0.8,2.6,5.8,90.8
210,0.8,2.7,5.8,90.7
211,0.8,2.7,5.9,90.6
212,0.9,2.8,5.9,90.5
213,0.9,2.8,6,90.3
214,0.9,2.9,6.1,90.2
215,0.9,2.9,6.1,90.1
216,1,3,6.1,89.9
