Pos,[0-10),[10-20),[20-30),[30-40]
1,0.1,0.4,1.6,97.9
2,0.1,0.6,2,97.2
3,0.1,0.5,1.8,97.6
4,0.1,0.5,1.7,97.7
5,0.1,0.5,1.8,97.6
6,0.1,0.5,1.8,97.6
7,0.1,0.5,1.9,97.5
8,0.1,0.5,1.8,97.6
9,0.1,0.5,1.8,97.6
10,0.1,0.5,1.8,97.5
11,0.1,0.5,1.9,97.5
12,0.1,0.5,1.8,97.6
13,0.1,0.5,1.8,97.5
14,0.1,0.5,1.8,97.5
15,0.1,0.5,1.8,97.5
16,0.1,0.5,1.8,97.5
17,0.1,0.5,1.8,97.5
18,0.1,0.5,1.9,97.5
19,0.1,0.5,1.9,97.5
20,0.1,0.5,1.9,97.5
21,0.1,0.5,1.9,97.5
22,0.1,0.5,1.9,97.5
23,0.1,0.5,1.9,97.5
24,0.1,0.5,1.9,97.5
25,0.1,0.5,1.9,97.5
26,0.1,0.5,1.9,97.5
27,0.1,0.5,1.9,97.5
28,0.1,0.5,1.9,97.4
29,0.1,0.5,1.9,97.4
30,0.1,0.5,1.9,97.5
31,0.1,0.5,1.9,97.5
32,0.1,0.5,1.9,97.5
33,0.1,0.5,1.9,97.5
34,0.1,0.5,1.9,97.5
35,0.1,0.5,1.9,97.5
36,0.1,0.5,1.9,97.5
37,0.1,0.5,1.9,97.4
38,0.1,0.5,1.9,97.5
39,0.1,0.6,1.9,97.4
40,0.1,0.6,1.9,97.4
41,0.1,0.6,1.9,97.4
42,0.1,0.6,1.9,97.4
43,0.1,0.6,2,97.4
44,0.1,0.6,2,97.3
45,0.1,0.6,2,97.3
46,0.1,0.6,2,97.3
47,0.1,0.6,2,97.3
48,0.1,0.6,2,97.3
49,0.1,0.6,2,97.3
50,0.1,0.6,2,97.3
51,0.1,0.6,2,97.2
52,0.1,0.6,2,97.2
53,0.1,0.6,2,97.2
54,0.1,0.6,2,97.2
55,0.1,0.6,2.1,97.2
56,0.1,0.6,2.1,97.2
57,0.1,0.6,2.1,97.2
58,0.1,0.6,2.1,97.2
59,0.1,0.7,2.1,97.1
60,0.1,0.7,2.1,97.1
61,0.1,0.7,2.1,97.1
62,0.1,0.7,2.1,97.1
63,0.1,0.7,2.1,97
64,0.2,0.7,2.2,97
65,0.2,0.7,2.2,97
66,0.2,0.7,2.2,97
67,0.2,0.7,2.2,97
68,0.2,0.7,2.2,96.9
69,0.2,0.7,2.2,96.9
70,0.2,0.7,2.2,96.9
71,0.2,0.7,2.2,96.9
72,0.2,0.7,2.3,96.8
73,0.2,0.7,2.3,96.8
74,0.2,0.7,2.3,96.8
75,0.2,0.8,2.3,96.8
76,0.2,0.8,2.3,96.8
77,0.2,0.8,2.3,96.7
78,0.2,0.8,2.3,96.7
79,0.2,0.8,2.3,96.7
80,0.2,0.8,2.4,96.7
81,0.2,0.8,2.4,96.6
82,0.2,0.8,2.4,96.6
83,0.2,0.8,2.4,96.6
84,0.2,0.8,2.4,96.5
85,0.2,0.8,2.4,96.5
86,0.2,0.9,2.5,96.5
87,0.2,0.9,2.5,96.4
88,0.2,0.9,2.5,96.4
89,0.2,0.9,2.5,96.4
90,0.2,0.9,2.5,96.3
91,0.2,0.9,2.6,96.3
92,0.2,0.9,2.6,96.3
