Pos,[0-10),[10-20),[20-30),[30-40]
1,0.3,1.2,3.6,94.9
2,0.3,1.1,3,95.7
3,0.2,0.9,2.5,96.4
4,0.2,0.9,2.5,96.4
5,0.2,0.9,2.6,96.3
6,0.2,0.9,2.6,96.3
7,0.2,0.9,2.7,96.2
8,0.2,0.9,2.5,96.4
9,0.2,0.9,2.6,96.3
10,0.2,0.9,2.7,96.2
11,0.2,0.9,2.7,96.2
12,0.2,0.9,2.7,96.2
13,0.2,0.9,2.7,96.2
14,0.2,0.9,2.7,96.2
15,0.2,0.9,2.6,96.3
16,0.2,0.9,2.7,96.2
17,0.2,0.9,2.7,96.2
18,0.2,0.9,2.7,96.2
19,0.2,0.9,2.7,96.2
20,0.2,0.9,2.7,96.2
21,0.2,0.9,2.7,96.2
22,0.2,0.9,2.7,96.2
23,0.2,0.9,2.7,96.2
24,0.2,0.9,2.7,96.2
25,0.2,0.9,2.7,96.1
26,0.2,0.9,2.7,96.1
27,0.2,0.9,2.7,96.1
28,0.2,0.9,2.7,96.1
29,0.2,0.9,2.7,96.1
30,0.2,0.9,2.7,96.1
31,0.2,1,2.8,96
32,0.2,1,2.8,96
33,0.2,1,2.8,96
34,0.2,1,2.8,96
35,0.2,1,2.8,96
36,0.2,1,2.8,96
37,0.2,1,2.8,96
38,0.2,1,2.8,96
39,0.2,1,2.8,95.9
40,0.2,1,2.8,95.9
41,0.3,1,2.9,95.9
42,0.3,1,2.9,95.9
43,0.3,1,2.9,95.8
44,0.3,1,2.9,95.8
45,0.3,1,2.9,95.8
46,0.3,1.1,2.9,95.8
47,0.3,1.1,2.9,95.8
48,0.3,1.1,2.9,95.8
49,0.3,1.1,2.9,95.7
50,0.3,1.1,2.9,95.7
51,0.3,1.1,3,95.7
52,0.3,1.1,3,95.6
53,0.3,1.1,3,95.6
54,0.3,1.1,3,95.6
55,0.3,1.1,3,95.5
56,0.3,1.1,3,95.5
57,0.3,1.1,3,95.5
58,0.3,1.2,3.1,95.4
59,0.3,1.2,3.1,95.4
60,0.3,1.2,3.1,95.4
61,0.3,1.2,3.1,95.4
62,0.3,1.2,3.1,95.3
63,0.3,1.2,3.1,95.3
64,0.3,1.2,3.2,95.3
65,0.3,1.2,3.2,95.3
66,0.3,1.2,3.2,95.3
67,0.3,1.2,3.2,95.2
68,0.3,1.3,3.2,95.2
69,0.3,1.3,3.2,95.1
70,0.4,1.3,3.3,95.1
71,0.4,1.3,3.3,95.1
72,0.4,1.3,3.3,95
73,0.4,1.3,3.3,95
