Pos,[0-10),[10-20),[20-30),[30-40]
1,0.2,0.8,2.7,96.3
2,0.2,0.8,2.7,96.3
3,0.1,0.7,2.4,96.8
4,0.2,0.8,2.4,96.7
5,0.2,0.8,2.4,96.7
6,0.1,0.7,2.4,96.7
7,0.1,0.7,2.4,96.7
8,0.1,0.7,2.3,96.8
9,0.2,0.8,2.3,96.7
10,0.1,0.7,2.4,96.8
11,0.1,0.7,2.4,96.8
12,0.1,0.7,2.3,96.8
13,0.1,0.7,2.4,96.8
14,0.1,0.7,2.3,96.8
15,0.1,0.7,2.3,96.8
16,0.1,0.7,2.3,96.8
17,0.1,0.7,2.3,96.8
18,0.1,0.7,2.4,96.8
19,0.1,0.7,2.4,96.8
20,0.1,0.7,2.4,96.8
21,0.1,0.7,2.3,96.8
22,0.1,0.7,2.4,96.8
23,0.1,0.7,2.3,96.8
24,0.1,0.7,2.3,96.8
25,0.1,0.7,2.4,96.8
26,0.2,0.7,2.4,96.7
27,0.2,0.8,2.4,96.6
28,0.2,0.8,2.4,96.6
29,0.1,0.7,2.4,96.8
30,0.1,0.7,2.4,96.8
31,0.2,0.7,2.4,96.7
32,0.2,0.7,2.4,96.7
33,0.2,0.7,2.4,96.7
34,0.2,0.7,2.4,96.7
35,0.2,0.7,2.4,96.7
36,0.2,0.7,2.4,96.7
37,0.2,0.8,2.4,96.7
38,0.2,0.7,2.4,96.7
39,0.2,0.7,2.4,96.7
40,0.2,0.8,2.4,96.7
41,0.2,0.8,2.4,96.6
42,0.2,0.8,2.4,96.7
43,0.2,0.8,2.4,96.7
44,0.2,0.8,2.4,96.6
45,0.2,0.8,2.4,96.6
46,0.2,0.8,2.5,96.6
47,0.2,0.8,2.5,96.6
48,0.2,0.8,2.5,96.6
49,0.2,0.8,2.5,96.5
50,0.2,0.8,2.5,96.5
51,0.2,0.8,2.5,96.5
52,0.2,0.8,2.5,96.5
53,0.2,0.8,2.5,96.5
54,0.2,0.8,2.5,96.5
55,0.2,0.8,2.5,96.5
56,0.2,0.8,2.5,96.5
57,0.2,0.8,2.5,96.5
58,0.2,0.8,2.6,96.4
59,0.2,0.8,2.6,96.4
60,0.2,0.9,2.6,96.4
61,0.2,0.9,2.6,96.3
62,0.2,0.9,2.6,96.3
63,0.2,0.9,2.6,96.2
64,0.2,0.9,2.6,96.3
65,0.2,0.9,2.6,96.3
66,0.2,0.9,2.6,96.2
67,0.2,0.9,2.7,96.2
68,0.2,0.9,2.7,96.2
69,0.2,0.9,2.7,96.2
70,0.2,0.9,2.7,96.2
71,0.2,0.9,2.7,96.1
72,0.2,0.9,2.7,96.1
73,0.2,0.9,2.7,96.1
74,0.2,1,2.8,96
75,0.2,1,2.8,96
76,0.2,1,2.8,96
77,0.2,1,2.8,96
78,0.2,1,2.8,95.9
79,0.3,1,2.9,95.9
80,0.3,1,2.9,95.9
81,0.3,1,2.9,95.8
82,0.3,1.1,2.9,95.8
83,0.3,1.1,2.9,95.8
84,0.3,1.1,2.9,95.7
85,0.3,1.2,3,95.5
86,0.3,1.1,3,95.6
87,0.3,1.1,3,95.6
88,0.3,1.1,3,95.6
89,0.3,1.1,3,95.6
90,0.3,1.1,3,95.5
91,0.3,1.2,3.1,95.5
92,0.3,1.2,3.1,95.4
93,0.3,1.2,3.1,95.4
94,0.3,1.2,3.1,95.4
95,0.3,1.2,3.2,95.3
96,0.3,1.2,3.2,95.3
97,0.3,1.2,3.2,95.2
98,0.3,1.3,3.2,95.2
99,0.3,1.3,3.2,95.1
100,0.4,1.3,3.3,95.1
101,0.4,1.3,3.3,95
102,0.4,1.3,3.3,95
103,0.4,1.4,3.4,94.9
104,0.4,1.4,3.4,94.8
105,0.4,1.4,3.4,94.8
106,0.4,1.4,3.4,94.8
107,0.4,1.4,3.5,94.7
108,0.4,1.4,3.5,94.7
109,0.4,1.5,3.5,94.6
110,0.1,0.9,3.3,95.7
111,0.1,0.8,3.3,95.9
112,0.1,0.6,2.9,96.4
113,0.1,0.6,2.8,96.6
114,0.1,0.6,2.8,96.5
115,0.1,0.6,2.9,96.4
116,0.1,0.6,2.9,96.3
117,0.1,0.6,2.8,96.5
118,0.1,0.6,2.9,96.4
119,0.1,0.6,2.9,96.3
120,0.1,0.7,3,96.3
121,0.1,0.7,3,96.3
122,0.1,0.7,3,96.3
123,0.1,0.7,3,96.3
124,0.1,0.7,3,96.2
125,0.1,0.7,3,96.2
126,0.1,0.7,3,96.2
127,0.1,0.7,3.1,96.2
128,0.1,0.7,3.1,96.1
129,0.1,0.7,3.1,96.1
130,0.1,0.7,3.1,96.1
131,0.1,0.7,3.1,96.1
132,0.1,0.7,3.1,96.1
133,0.1,0.7,3.1,96
134,0.1,0.7,3.2,96
