Pos,[0-10),[10-20),[20-30),[30-40]
1,1.2,0.9,2.7,95.2
2,1.1,0.9,2.7,95.2
3,0.2,0.8,2.4,96.7
4,0.2,0.7,2.3,96.8
5,0.2,0.8,2.4,96.7
6,0.2,0.8,2.4,96.7
7,0.2,0.8,2.4,96.6
8,0.2,0.8,2.3,96.7
9,0.2,0.8,2.4,96.7
10,0.2,0.8,2.4,96.6
11,0.2,0.8,2.4,96.7
12,0.2,0.8,2.4,96.7
13,0.2,0.8,2.4,96.7
14,0.2,0.8,2.4,96.7
15,0.2,0.7,2.4,96.7
16,0.2,0.8,2.4,96.7
17,0.2,0.8,2.4,96.7
18,0.2,0.8,2.4,96.7
19,0.2,0.8,2.4,96.7
20,0.2,0.8,2.4,96.7
21,0.2,0.8,2.4,96.7
22,0.2,0.8,2.4,96.7
23,0.2,0.8,2.4,96.7
24,0.2,0.8,2.4,96.7
25,0.2,0.8,2.4,96.7
26,0.2,0.8,2.4,96.6
27,0.2,0.8,2.4,96.7
28,0.2,0.8,2.4,96.7
29,0.2,0.8,2.4,96.6
30,0.2,0.8,2.4,96.7
31,0.2,0.8,2.4,96.6
32,0.2,0.8,2.4,96.6
33,0.2,0.8,2.4,96.6
34,0.2,0.8,2.4,96.6
35,0.2,0.8,2.4,96.6
36,0.2,0.8,2.4,96.6
37,0.2,0.8,2.5,96.6
38,0.2,0.8,2.5,96.6
39,0.2,0.8,2.5,96.6
40,0.2,0.8,2.5,96.5
41,0.2,0.8,2.5,96.5
42,0.2,0.8,2.5,96.5
43,0.2,0.8,2.5,96.5
44,0.2,0.8,2.5,96.5
45,0.2,0.8,2.5,96.5
46,0.2,0.8,2.5,96.5
47,0.2,0.8,2.5,96.5
48,0.2,0.8,2.5,96.5
49,0.2,0.8,2.5,96.4
50,0.2,0.9,2.5,96.4
51,0.2,0.9,2.6,96.4
52,0.2,0.9,2.6,96.4
53,0.2,0.9,2.6,96.4
54,0.2,0.9,2.6,96.4
55,0.2,0.9,2.6,96.3
56,0.2,0.9,2.6,96.3
57,0.2,0.9,2.6,96.3
58,0.2,0.9,2.6,96.3
59,0.2,0.9,2.6,96.2
60,0.2,0.9,2.6,96.2
61,0.2,0.9,2.7,96.2
62,0.2,0.9,2.7,96.2
63,0.2,0.9,2.7,96.2
64,0.2,0.9,2.7,96.1
65,0.2,1,2.7,96.1
66,0.2,1,2.7,96.1
67,0.2,1,2.7,96.1
68,0.2,1,2.7,96
69,0.2,1,2.7,96
70,0.2,1,2.8,96
71,0.2,1,2.8,96
72,0.3,1,2.8,95.9
73,0.3,1,2.8,95.9
74,0.3,1,2.8,95.9
75,0.3,1,2.8,95.8
76,0.3,1.1,2.9,95.8
77,0.3,1.1,2.9,95.8
78,0.3,1.1,2.9,95.8
79,0.3,1.1,2.9,95.7
80,0.3,1.1,2.9,95.7
81,0.3,1.1,3,95.6
82,0.3,1.1,3,95.6
83,0.3,1.1,3,95.6
84,0.3,1.1,3,95.5
85,0.3,1.2,3,95.5
86,0.3,1.2,3.1,95.4
87,0.3,1.2,3.1,95.4
88,0.3,1.2,3.1,95.4
89,0.3,1.2,3.1,95.3
90,0.3,1.2,3.1,95.3
91,0.3,1.3,3.2,95.2
92,0.4,1.3,3.2,95.2
93,0.4,1.3,3.2,95.1
94,0.4,1.3,3.3,95.1
95,0.4,1.3,3.3,95
96,0.4,1.3,3.3,95
97,0.4,1.3,3.3,94.9
98,0.4,1.4,3.3,94.9
99,0.4,1.4,3.4,94.9
100,0.4,1.4,3.4,94.8
101,0.4,1.4,3.4,94.7
102,0.4,1.4,3.4,94.7
103,0.4,1.5,3.5,94.6
104,0.4,1.5,3.5,94.6
105,0.4,1.5,3.5,94.5
106,0.5,1.5,3.6,94.5
107,1.4,1.5,3.5,93.5
108,1.5,1.7,3.6,93.2
109,1.5,1.6,3.6,93.3
110,0.1,0.9,3.3,95.7
111,0.1,0.8,3.3,95.9
112,0.1,0.6,2.8,96.5
113,0.1,0.6,2.7,96.6
114,0.1,0.6,2.8,96.5
115,0.1,0.6,2.8,96.5
116,0.1,0.6,2.9,96.4
117,0.1,0.6,2.8,96.5
118,0.1,0.6,2.9,96.4
119,0.1,0.6,2.9,96.4
120,0.1,0.7,2.9,96.3
121,0.1,0.7,2.9,96.3
122,0.1,0.7,3,96.3
123,0.1,0.7,3,96.3
124,0.1,0.7,3,96.3
125,0.1,0.7,3,96.3
126,0.1,0.7,3,96.2
127,0.1,0.7,3,96.2
128,0.1,0.7,3,96.2
129,0.1,0.7,3,96.1
130,0.1,0.7,3,96.1
131,0.1,0.7,3.1,96.1
132,0.1,0.7,3.1,96.1
133,0.1,0.7,3.1,96.1
134,0.1,0.7,3.1,96
135,0.1,0.8,3.1,96
136,0.1,0.8,3.2,96
137,0.1,0.8,3.2,95.9
138,0.1,0.8,3.2,95.9
139,0.1,0.8,3.2,95.9
140,0.1,0.8,3.2,95.8
141,0.1,0.8,3.2,95.8
142,0.1,0.8,3.3,95.8
143,0.1,0.8,3.3,95.8
144,0.1,0.8,3.3,95.7
145,0.1,0.8,3.3,95.7
146,0.1,0.9,3.3,95.7
147,0.1,0.9,3.3,95.7
148,0.1,0.9,3.4,95.6
149,0.1,0.9,3.4,95.6
150,0.1,0.9,3.4,95.6
