Pos,[0-10),[10-20),[20-30),[30-40]
1,0.2,0.8,2.6,96.4
2,0.2,0.8,2.4,96.7
3,0.1,0.6,1.9,97.4
4,0.1,0.6,1.9,97.4
5,0.1,0.6,2,97.3
6,0.1,0.6,2,97.2
7,0.1,0.6,2.1,97.2
8,0.1,0.6,1.9,97.3
9,0.1,0.6,2,97.3
10,0.1,0.6,2,97.2
11,0.1,0.6,2,97.2
12,0.1,0.6,2,97.2
13,0.1,0.6,2,97.2
14,0.1,0.6,2,97.2
15,0.1,0.6,2,97.2
16,0.1,0.6,2,97.2
17,0.1,0.6,2,97.2
18,0.1,0.6,2,97.2
19,0.1,0.6,2.1,97.2
20,0.1,0.6,2.1,97.2
21,0.1,0.6,2,97.2
22,0.1,0.6,2.1,97.2
23,0.1,0.6,2.1,97.2
24,0.1,0.6,2.1,97.2
25,0.1,0.6,2.1,97.1
26,0.1,0.7,2.1,97.1
27,0.1,0.7,2.1,97.1
28,0.1,0.7,2.1,97.1
29,0.1,0.7,2.1,97.1
30,0.1,0.7,2.1,97.1
31,0.1,0.7,2.1,97.1
32,0.1,0.7,2.1,97
33,0.1,0.7,2.1,97.1
34,0.1,0.7,2.1,97
35,0.2,0.7,2.1,97
36,0.2,0.7,2.1,97
37,0.2,0.7,2.2,97
38,0.2,0.7,2.2,97
39,0.2,0.7,2.2,97
40,0.2,0.7,2.2,97
41,0.2,0.7,2.2,96.9
42,0.2,0.7,2.2,97
43,0.2,0.7,2.2,96.9
44,0.2,0.7,2.2,96.9
45,0.2,0.7,2.2,96.9
46,0.2,0.7,2.2,96.9
47,0.2,0.7,2.2,96.9
48,0.2,0.7,2.2,96.9
49,0.2,0.7,2.2,96.9
50,0.2,0.7,2.2,96.8
51,0.2,0.8,2.2,96.8
52,0.2,0.8,2.3,96.8
53,0.2,0.8,2.3,96.8
54,0.2,0.8,2.3,96.8
55,0.2,0.8,2.3,96.7
56,0.2,0.8,2.3,96.7
57,0.2,0.8,2.3,96.7
58,0.2,0.8,2.3,96.7
59,0.2,0.8,2.3,96.7
60,0.2,0.8,2.3,96.7
61,0.2,0.8,2.3,96.7
62,0.2,0.8,2.3,96.6
63,0.2,0.8,2.4,96.6
64,0.2,0.8,2.4,96.6
65,0.2,0.8,2.4,96.6
66,0.2,0.8,2.4,96.6
67,0.2,0.9,2.4,96.5
68,0.2,0.9,2.4,96.5
69,0.2,0.9,2.4,96.5
70,0.2,0.9,2.5,96.5
71,0.2,0.9,2.5,96.4
72,0.2,0.9,2.5,96.4
73,0.2,0.9,2.5,96.4
74,0.2,0.9,2.5,96.3
75,0.2,0.9,2.5,96.3
76,0.2,0.9,2.6,96.3
77,0.2,0.9,2.6,96.2
78,0.2,1,2.6,96.2
79,0.3,1,2.6,96.2
80,0.3,1,2.6,96.2
81,0.3,1,2.6,96.2
82,0.3,1,2.7,96.1
83,0.3,1,2.7,96
84,0.3,1,2.7,96
85,0.3,1,2.7,96
86,0.3,1,2.7,95.9
87,0.3,1,2.7,95.9
88,0.3,1.1,2.8,95.9
89,0.3,1.1,2.8,95.9
90,0.3,1.1,2.8,95.8
91,0.3,1.1,2.8,95.8
92,0.3,1.1,2.8,95.7
93,0.3,1.1,2.8,95.7
94,0.3,1.1,2.9,95.7
95,0.3,1.1,2.9,95.7
96,0.3,1.1,2.9,95.6
97,0.3,1.2,2.9,95.6
98,0.3,1.2,2.9,95.5
99,0.3,1.2,3,95.5
100,0.3,1.2,3,95.4
101,0.4,1.2,3,95.4
102,0.4,1.2,3,95.4
103,0.4,1.3,3,95.3
104,0.4,1.3,3.1,95.3
105,0.4,1.3,3.1,95.3
106,0.4,1.3,3.1,95.2
107,0.4,1.3,3.2,95.1
108,0.4,1.3,3.2,95.1
109,0.2,1,3.4,95.4
110,0.1,0.8,3.2,96
111,0.1,0.6,2.7,96.6
112,0.1,0.6,2.7,96.7
113,0.1,0.6,2.8,96.5
114,0.1,0.6,2.8,96.5
115,0.1,0.6,2.9,96.4
116,0.1,0.6,2.8,96.6
117,0.1,0.6,2.8,96.5
118,0.1,0.7,2.9,96.4
119,0.1,0.6,2.9,96.4
120,0.1,0.6,2.9,96.4
121,0.1,0.7,2.9,96.3
122,0.1,0.7,2.9,96.4
123,0.1,0.7,2.9,96.3
124,0.1,0.7,2.9,96.3
125,0.1,0.7,2.9,96.3
126,0.1,0.7,2.9,96.3
127,0.1,0.7,3,96.2
128,0.1,0.7,3,96.2
129,0.1,0.7,3,96.2
130,0.1,0.7,3,96.3
131,0.1,0.7,3,96.2
132,0.1,0.7,3,96.2
133,0.1,0.7,3,96.2
134,0.1,0.7,3,96.1
135,0.1,0.7,3,96.2
136,0.1,0.7,3,96.1
137,0.1,0.7,3,96.1
138,0.1,0.7,3,96.1
139,0.1,0.7,3.1,96.1
140,0.1,0.8,3.1,96.1
141,0.1,0.8,3.1,96.1
142,0.1,0.8,3.1,96
143,0.1,0.8,3.1,96
144,0.1,0.8,3.1,96
145,0.1,0.8,3.1,96
146,0.1,0.8,3.1,96
147,0.1,0.8,3.1,95.9
148,0.1,0.8,3.2,95.9
149,0.1,0.8,3.2,95.9
150,0.1,0.8,3.2,95.9
151,0.1,0.8,3.2,95.8
152,0.1,0.8,3.2,95.8
153,0.1,0.8,3.2,95.8
154,0.1,0.9,3.2,95.8
155,0.1,0.9,3.3,95.7
156,0.1,0.9,3.2,95.8
157,0.1,0.9,3.3,95.7
158,0.1,0.9,3.3,95.7
159,0.1,0.9,3.3,95.7
160,0.1,0.9,3.3,95.7
161,0.2,0.9,3.4,95.6
162,0.2,0.9,3.4,95.6
163,0.2,0.9,3.4,95.5
164,0.2,0.9,3.4,95.5
165,0.2,0.9,3.4,95.5
166,0.2,1,3.4,95.5
167,0.2,1,3.4,95.5
168,0.2,1,3.4,95.4
169,0.2,1,3.5,95.4
170,0.2,1,3.5,95.3
171,0.2,1,3.5,95.3
172,0.2,1,3.5,95.3
173,0.2,1,3.5,95.3
174,0.2,1,3.5,95.2
175,0.2,1.1,3.6,95.2
176,0.2,1.1,3.6,95.1
177,0.2,1.1,3.6,95
178,0.2,1.1,3.6,95
179,0.2,1.1,3.7,95
180,0.2,1.1,3.7,95
181,0.2,1.1,3.7,95
182,0.2,1.1,3.7,94.9
183,0.2,1.2,3.7,94.8
184,0.2,1.2,3.8,94.8
185,0.2,1.2,3.8,94.8
186,0.2,1.2,3.8,94.8
187,0.2,1.2,3.8,94.7
188,0.3,1.2,3.8,94.7
189,0.3,1.2,3.8,94.7
190,0.3,1.3,3.9,94.6
191,0.3,1.3,3.9,94.5
192,0.3,1.3,3.9,94.5
193,0.3,1.3,4,94.4
194,0.3,1.3,4,94.4
195,0.3,1.4,4,94.4
196,0.3,1.4,4,94.3
197,0.3,1.4,4.1,94.3
198,0.3,1.4,4.1,94.2
199,0.3,1.4,4.1,94.1
200,0.3,1.5,4.2,94
201,0.3,1.5,4.2,94
202,0.3,1.5,4.2,93.9
203,0.3,1.5,4.2,93.9
204,0.4,1.5,4.2,93.9
205,0.4,1.6,4.3,93.8
206,0.4,1.6,4.3,93.7
207,0.4,1.6,4.3,93.7
208,0.4,1.6,4.4,93.6
209,0.4,1.7,4.4,93.5
210,0.4,1.7,4.4,93.5
211,0.4,1.8,4.5,93.3
212,0.4,1.8,4.5,93.3
213,0.4,1.8,4.5,93.3
214,0.5,1.8,4.6,93.2
215,0.5,1.8,4.6,93.1
216,0.5,1.8,4.6,93.1
