Pos,[0-10),[10-20),[20-30),[30-40]
1,0.1,0.6,1.9,97.4
2,0.2,0.8,2.5,96.5
3,0.1,0.7,2.2,97
4,0.1,0.7,2.2,97.1
5,0.1,0.7,2.2,97
6,0.1,0.7,2.2,96.9
7,0.1,0.7,2.3,96.9
8,0.1,0.7,2.2,97
9,0.1,0.7,2.2,97
10,0.1,0.7,2.2,96.9
11,0.1,0.7,2.3,96.9
12,0.1,0.7,2.3,96.9
13,0.1,0.7,2.3,96.9
14,0.1,0.7,2.3,96.9
15,0.1,0.7,2.3,96.9
16,0.1,0.7,2.3,96.9
17,0.1,0.7,2.3,96.9
18,0.1,0.7,2.3,96.9
19,0.1,0.7,2.3,96.9
20,0.1,0.7,2.3,96.8
21,0.1,0.7,2.3,96.9
22,0.1,0.7,2.3,96.8
23,0.1,0.7,2.3,96.9
24,0.1,0.7,2.3,96.8
25,0.2,0.7,2.3,96.8
26,0.1,0.7,2.3,96.8
27,0.1,0.7,2.3,96.8
28,0.1,0.7,2.3,96.8
29,0.2,0.7,2.3,96.8
30,0.2,0.7,2.3,96.8
31,0.2,0.7,2.3,96.8
32,0.2,0.7,2.3,96.8
33,0.2,0.7,2.3,96.8
34,0.2,0.7,2.3,96.8
35,0.2,0.7,2.4,96.7
36,0.2,0.8,2.4,96.7
37,0.2,0.8,2.4,96.7
38,0.2,0.8,2.4,96.7
39,0.2,0.8,2.4,96.7
40,0.2,0.8,2.4,96.6
41,0.2,0.8,2.4,96.6
42,0.2,0.8,2.4,96.6
43,0.2,0.8,2.4,96.6
44,0.2,0.8,2.5,96.6
45,0.2,0.8,2.4,96.6
46,0.2,0.8,2.5,96.5
47,0.2,0.8,2.5,96.5
48,0.2,0.8,2.5,96.5
49,0.2,0.8,2.5,96.5
50,0.2,0.8,2.5,96.5
51,0.2,0.8,2.5,96.5
52,0.2,0.8,2.5,96.4
53,0.2,0.9,2.5,96.4
54,0.2,0.9,2.6,96.4
55,0.2,0.9,2.6,96.4
56,0.2,0.9,2.6,96.3
57,0.2,0.9,2.6,96.3
58,0.2,0.9,2.6,96.3
59,0.2,0.9,2.6,96.2
60,0.2,0.9,2.6,96.2
61,0.2,0.9,2.7,96.2
62,0.2,0.9,2.7,96.1
63,0.2,0.9,2.7,96.2
64,0.2,0.9,2.7,96.1
65,0.2,1,2.7,96.1
66,0.2,1,2.8,96
67,0.2,1,2.8,96
68,0.2,1,2.8,96
69,0.2,1,2.8,96
70,0.3,1,2.8,95.9
71,0.3,1,2.8,95.9
72,0.3,1,2.9,95.8
73,0.3,1,2.9,95.8
74,0.3,1.1,2.9,95.7
75,0.3,1.1,3,95.7
76,0.3,1.1,3,95.6
77,0.3,1.1,3,95.6
78,0.3,1.1,3,95.6
79,0.3,1.1,3,95.5
80,0.3,1.2,3.1,95.4
81,0.3,1.2,3.1,95.4
82,0.3,1.2,3.2,95.3
83,0.3,1.2,3.2,95.3
84,0.3,1.2,3.2,95.2
85,0.3,1.3,3.2,95.2
86,0.3,1.3,3.2,95.1
87,0.4,1.3,3.3,95
88,0.4,1.3,3.3,95
89,0.4,1.3,3.4,94.9
90,0.4,1.3,3.4,94.9
91,0.4,1.4,3.4,94.8
92,0.4,1.4,3.4,94.8
93,0.4,1.4,3.5,94.7
94,0.4,1.4,3.5,94.6
95,0.4,1.5,3.6,94.6
96,0.4,1.5,3.6,94.5
97,0.4,1.5,3.6,94.4
98,0.5,1.5,3.7,94.3
99,0.5,1.6,3.7,94.3
100,0.5,1.6,3.8,94.2
101,0.5,1.6,3.8,94.1
102,0.5,1.6,3.8,94
103,0.5,1.7,3.8,94
104,0.5,1.7,3.9,93.9
105,0.5,1.7,3.9,93.8
106,0.5,1.7,3.9,93.8
107,0.6,1.8,4,93.6
108,0.6,1.8,4.1,93.5
109,0.2,0.7,2.3,96.8
110,0.1,0.7,2.6,96.6
111,0.1,0.6,2.4,97
112,0.1,0.5,2.2,97.2
113,0.1,0.5,2.4,97
114,0.1,0.6,2.4,97
115,0.1,0.6,2.4,96.9
116,0.1,0.6,2.4,97
117,0.1,0.6,2.4,96.9
118,0.1,0.6,2.5,96.8
119,0.1,0.6,2.5,96.8
120,0.1,0.6,2.5,96.8
121,0.1,0.6,2.5,96.8
122,0.1,0.6,2.5,96.8
123,0.1,0.6,2.5,96.8
124,0.1,0.6,2.5,96.7
125,0.1,0.7,2.6,96.6
126,0.1,0.7,2.6,96.6
127,0.1,0.7,2.6,96.6
128,0.1,0.7,2.6,96.6
129,0.1,0.7,2.6,96.6
130,0.1,0.7,2.6,96.6
131,0.1,0.7,2.6,96.6
132,0.1,0.7,2.7,96.5
133,0.1,0.7,2.7,96.5
134,0.1,0.7,2.7,96.4
135,0.1,0.7,2.7,96.4
136,0.1,0.7,2.7,96.4
137,0.1,0.7,2.8,96.4
138,0.1,0.8,2.8,96.3
139,0.1,0.8,2.8,96.3
140,0.1,0.8,2.8,96.2
141,0.1,0.8,2.8,96.3
142,0.1,0.8,2.8,96.2
143,0.1,0.8,2.9,96.2
144,0.1,0.8,2.9,96.2
145,0.2,0.8,2.9,96.1
146,0.2,0.8,2.9,96.1
147,0.2,0.8,2.9,96.1
148,0.2,0.8,3,96
149,0.2,0.8,3,96
150,0.2,0.9,3,95.9
151,0.2,0.9,3,95.9
152,0.2,0.9,3,95.9
153,0.2,0.9,3.1,95.8
154,0.2,0.9,3.1,95.8
155,0.2,0.9,3.1,95.8
156,0.2,0.9,3.1,95.8
157,0.2,0.9,3.1,95.7
158,0.2,1,3.2,95.6
159,0.2,1,3.2,95.6
160,0.2,1,3.2,95.6
161,0.2,1,3.3,95.5
162,0.2,1,3.3,95.5
163,0.2,1,3.3,95.4
164,0.2,1.1,3.3,95.4
165,0.2,1.1,3.3,95.4
166,0.2,1.1,3.4,95.3
167,0.2,1.1,3.4,95.3
168,0.3,1.1,3.4,95.2
169,0.3,1.1,3.4,95.2
170,0.3,1.1,3.5,95.1
171,0.3,1.2,3.5,95.1
172,0.3,1.2,3.6,95
173,0.3,1.2,3.6,94.9
174,0.3,1.2,3.6,94.9
175,0.3,1.2,3.6,94.9
176,0.3,1.3,3.7,94.8
177,0.3,1.3,3.7,94.7
178,0.3,1.3,3.7,94.7
179,0.3,1.3,3.8,94.6
180,0.3,1.3,3.8,94.6
181,0.3,1.4,3.8,94.5
182,0.4,1.4,3.9,94.4
183,0.4,1.4,3.9,94.4
184,0.4,1.5,3.9,94.2
185,0.4,1.5,4,94.2
186,0.4,1.5,4,94.2
187,0.4,1.5,4,94.1
188,0.4,1.5,4.1,94
189,0.4,1.6,4.1,93.9
190,0.4,1.6,4.1,93.9
191,0.4,1.6,4.2,93.8
192,0.4,1.6,4.2,93.7
193,0.5,1.7,4.2,93.6
194,0.5,1.7,4.3,93.5
195,0.5,1.7,4.3,93.5
196,0.5,1.8,4.4,93.4
197,0.5,1.8,4.4,93.3
198,0.5,1.8,4.4,93.2
199,0.5,1.9,4.5,93
200,0.6,1.9,4.6,93
201,0.6,1.9,4.6,92.9
202,0.6,2,4.6,92.8
203,0.6,2,4.7,92.8
204,0.6,2,4.7,92.6
205,0.6,2.1,4.8,92.5
206,0.7,2.1,4.8,92.4
207,0.7,2.2,4.9,92.3
208,0.7,2.2,4.9,92.2
209,0.7,2.3,5,92.1
210,0.7,2.3,5,92
211,0.8,2.4,5.1,91.8
212,0.8,2.4,5.1,91.7
213,0.8,2.4,5.2,91.6
214,0.8,2.5,5.2,91.5
215,0.8,2.5,5.3,91.4
216,0.9,2.6,5.3,91.2
