Pos,[0-10),[10-20),[20-30),[30-40]
1,0.2,0.9,2.9,96.1
2,0.2,0.8,2.7,96.3
3,0.1,0.7,2.3,96.9
4,0.1,0.7,2.3,96.9
5,0.1,0.7,2.4,96.8
6,0.1,0.7,2.4,96.8
7,0.1,0.7,2.5,96.7
8,0.1,0.7,2.3,96.9
9,0.1,0.7,2.4,96.8
10,0.1,0.7,2.4,96.7
11,0.1,0.7,2.4,96.7
12,0.1,0.7,2.4,96.7
13,0.1,0.7,2.4,96.7
14,0.1,0.7,2.4,96.7
15,0.1,0.7,2.4,96.7
16,0.2,0.7,2.5,96.6
17,0.2,0.8,2.5,96.6
18,0.2,0.8,2.5,96.6
19,0.2,0.8,2.6,96.5
20,0.2,0.8,2.6,96.4
21,0.2,0.8,2.6,96.4
22,0.2,0.8,2.6,96.3
23,0.2,0.9,2.6,96.3
24,0.2,0.9,2.7,96.2
25,0.2,0.8,2.6,96.4
26,0.2,0.8,2.6,96.4
27,0.2,0.8,2.6,96.5
28,0.2,0.8,2.6,96.4
29,0.2,0.8,2.6,96.5
30,0.2,0.8,2.5,96.5
31,0.2,0.8,2.6,96.4
32,0.2,0.8,2.6,96.4
33,0.2,0.8,2.6,96.4
34,0.2,0.8,2.6,96.4
35,0.2,0.8,2.6,96.4
36,0.2,0.8,2.6,96.4
37,0.2,0.8,2.6,96.3
38,0.2,0.8,2.6,96.3
39,0.2,0.8,2.7,96.3
40,0.2,0.9,2.7,96.3
41,0.2,0.9,2.7,96.3
42,0.2,0.9,2.7,96.2
43,0.2,0.9,2.7,96.2
44,0.2,0.9,2.7,96.2
45,0.2,0.9,2.8,96.2
46,0.2,0.9,2.7,96.2
47,0.2,0.9,2.8,96.2
48,0.2,0.9,2.8,96.1
49,0.2,0.9,2.8,96.1
50,0.2,0.9,2.8,96.1
51,0.2,0.9,2.8,96.1
52,0.2,0.9,2.8,96
53,0.2,0.9,2.8,96
54,0.2,0.9,2.9,96
55,0.2,1,2.9,95.9
56,0.2,1,2.9,95.9
57,0.2,1,2.9,95.9
58,0.2,1,2.9,95.9
59,0.2,1,2.9,95.8
60,0.2,1,3,95.8
61,0.2,1,3,95.7
62,0.2,1,3,95.7
63,0.2,1,3,95.7
64,0.2,1,3,95.7
65,0.3,1.1,3,95.7
66,0.3,1.1,3,95.6
67,0.3,1.1,3.1,95.6
68,0.3,1.1,3.1,95.6
69,0.3,1.1,3.1,95.6
70,0.3,1.1,3.1,95.5
71,0.3,1.1,3.1,95.5
72,0.3,1.1,3.2,95.4
73,0.3,1.2,3.2,95.3
74,0.3,1.2,3.2,95.3
75,0.3,1.2,3.2,95.3
76,0.3,1.2,3.3,95.2
77,0.3,1.2,3.3,95.2
78,0.3,1.2,3.3,95.2
79,0.3,1.2,3.3,95.1
80,0.3,1.3,3.4,95.1
81,0.3,1.3,3.4,95
82,0.3,1.3,3.4,94.9
83,0.3,1.3,3.4,94.9
84,0.3,1.3,3.4,94.9
85,0.4,1.3,3.5,94.8
86,0.4,1.4,3.5,94.8
87,0.4,1.4,3.5,94.8
88,0.4,1.4,3.6,94.7
89,0.4,1.4,3.6,94.6
90,0.4,1.4,3.6,94.6
91,0.4,1.4,3.6,94.5
92,0.4,1.5,3.7,94.5
93,0.4,1.5,3.7,94.4
94,0.4,1.5,3.7,94.4
95,0.4,1.5,3.8,94.3
96,0.4,1.6,3.8,94.2
97,0.5,1.6,3.8,94.1
98,0.5,1.6,3.8,94.1
99,0.5,1.6,3.9,94.1
100,0.5,1.6,3.9,94
101,0.5,1.7,3.9,93.9
102,0.5,1.7,4,93.8
103,0.5,1.7,4,93.8
104,0.5,1.7,4,93.7
105,0.5,1.8,4.1,93.6
106,0.5,1.8,4.1,93.6
107,0.6,1.8,4.2,93.5
108,0.6,1.9,4.2,93.4
109,0.2,1.1,4,94.8
110,0.1,0.8,3.4,95.8
111,0.1,0.6,2.9,96.4
112,0.1,0.6,2.9,96.5
113,0.1,0.6,3,96.3
114,0.1,0.6,3,96.3
115,0.1,0.7,3.1,96.1
116,0.1,0.6,3,96.3
117,0.1,0.6,3.1,96.2
118,0.1,0.7,3.2,96
119,0.1,0.7,3.2,96
120,0.1,0.7,3.2,96
121,0.1,0.7,3.2,96
122,0.1,0.7,3.2,96
123,0.1,0.7,3.3,95.9
124,0.1,0.7,3.3,95.9
125,0.1,0.7,3.3,95.8
126,0.1,0.8,3.3,95.8
127,0.1,0.8,3.4,95.7
128,0.1,0.8,3.4,95.7
129,0.1,0.8,3.4,95.7
130,0.1,0.8,3.4,95.7
131,0.1,0.8,3.4,95.7
132,0.1,0.8,3.5,95.6
133,0.1,0.8,3.5,95.5
134,0.1,0.8,3.5,95.5
135,0.1,0.8,3.5,95.5
136,0.1,0.9,3.6,95.4
137,0.1,0.9,3.6,95.4
138,0.1,0.9,3.6,95.4
139,0.1,0.9,3.6,95.3
140,0.1,0.9,3.7,95.3
141,0.1,0.9,3.7,95.3
142,0.1,0.9,3.7,95.2
143,0.1,0.9,3.7,95.2
144,0.1,1,3.8,95.1
145,0.1,1,3.8,95.1
146,0.1,1,3.8,95.1
147,0.2,1,3.8,95
148,0.2,1,3.9,95
