Pos,[0-10),[10-20),[20-30),[30-40]
1,0.3,1.3,3.8,94.6
2,0.2,1.1,3.3,95.4
3,0.2,0.9,2.8,96.1
4,0.2,0.9,2.9,96
5,0.2,0.9,2.9,95.9
6,0.2,1,3,95.9
7,0.2,1,3,95.8
8,0.2,1,2.9,95.9
9,0.2,1,3,95.8
10,0.2,1,3.1,95.7
11,0.4,1.1,3,95.5
12,0.2,1,3,95.8
13,0.2,1,3,95.7
14,0.2,1,3,95.7
15,0.2,1,3,95.7
16,0.2,1,3,95.7
17,0.2,1,3.1,95.7
18,0.2,1,3.1,95.7
19,0.2,1,3.1,95.6
20,0.2,1,3.1,95.7
21,0.2,1,3.1,95.7
22,0.2,1,3.1,95.7
23,0.2,1,3.1,95.7
24,0.4,1.3,3.1,95.2
25,0.2,1,3.1,95.6
26,0.2,1,3.1,95.6
27,0.3,1.1,3.1,95.5
28,0.2,1.1,3.1,95.6
29,0.2,1.1,3.1,95.6
30,0.2,1.1,3.1,95.6
31,0.3,1.1,3.2,95.5
32,0.2,1.1,3.2,95.5
33,0.2,1.1,3.2,95.5
34,0.3,1.1,3.2,95.5
35,0.2,1.1,3.2,95.5
36,0.2,1.1,3.2,95.5
37,0.3,1.1,3.2,95.4
38,0.3,1.1,3.2,95.4
39,0.3,1.1,3.2,95.4
40,0.3,1.1,3.2,95.4
41,0.3,1.1,3.2,95.4
42,0.3,1.1,3.3,95.3
43,0.3,1.2,3.3,95.3
44,0.3,1.2,3.3,95.3
45,0.3,1.2,3.3,95.3
46,0.3,1.2,3.3,95.2
47,0.3,1.2,3.3,95.2
48,0.3,1.2,3.3,95.2
49,0.3,1.2,3.3,95.2
50,0.3,1.2,3.4,95.1
51,0.3,1.2,3.4,95.1
52,0.3,1.2,3.4,95.1
53,0.3,1.2,3.4,95.1
54,0.3,1.2,3.4,95.1
55,0.3,1.2,3.4,95
56,0.3,1.2,3.4,95
57,0.3,1.3,3.4,95
58,0.3,1.3,3.5,94.9
59,0.3,1.3,3.5,94.9
60,0.3,1.3,3.5,94.9
61,0.3,1.3,3.5,94.9
62,0.3,1.3,3.5,94.8
63,0.3,1.3,3.5,94.8
