Pos,[0-10),[10-20),[20-30),[30-40]
1,0.1,0.6,1.9,97.4
2,0.3,0.8,2.4,96.5
3,0.3,0.7,2.1,97
4,0.1,0.6,2,97.2
5,0.1,0.7,2.1,97.1
6,0.1,0.7,2.1,97.1
7,0.1,0.7,2.1,97.1
8,0.1,0.7,2.1,97.1
9,0.1,0.7,2.1,97.1
10,0.1,0.7,2.1,97.1
11,0.1,0.7,2.1,97.1
12,0.1,0.7,2.1,97.1
13,0.1,0.7,2.1,97.1
14,0.1,0.7,2.1,97.1
15,0.1,0.7,2.1,97.1
16,0.1,0.7,2.1,97.1
17,0.1,0.7,2.1,97.1
18,0.1,0.7,2.1,97.1
19,0.1,0.7,2.1,97.1
20,0.1,0.7,2.1,97.1
21,0.1,0.7,2.1,97.1
22,0.1,0.7,2.1,97.1
23,0.1,0.7,2.1,97.1
24,0.1,0.7,2.1,97.1
25,0.1,0.7,2.1,97
26,0.1,0.7,2.1,97
27,0.1,0.7,2.1,97
28,0.1,0.7,2.1,97.1
29,0.2,0.8,2.2,96.9
30,0.1,0.7,2.1,97
31,0.2,0.7,2.1,97
32,0.2,0.7,2.2,96.9
33,0.2,0.7,2.2,97
34,0.2,0.8,2.2,96.8
35,0.2,0.7,2.2,97
36,0.2,0.7,2.2,97
37,0.2,0.7,2.2,96.9
38,0.2,0.7,2.2,96.9
39,0.2,0.7,2.2,96.9
40,0.2,0.7,2.2,96.9
41,0.2,0.7,2.2,96.9
42,0.2,0.7,2.2,96.9
43,0.2,0.7,2.2,96.9
44,0.2,0.7,2.2,96.9
45,0.2,0.7,2.2,96.9
46,0.2,0.8,2.2,96.8
47,0.2,0.8,2.2,96.8
48,0.2,0.8,2.2,96.8
49,0.2,0.8,2.2,96.8
50,0.2,0.8,2.3,96.8
51,0.2,0.8,2.3,96.8
52,0.2,0.8,2.3,96.8
53,0.2,0.8,2.3,96.7
54,0.2,0.8,2.3,96.7
55,0.2,0.8,2.3,96.7
56,0.2,0.8,2.3,96.7
57,0.2,0.8,2.4,96.6
58,0.2,0.8,2.4,96.6
59,0.2,0.8,2.4,96.6
60,0.2,0.8,2.4,96.6
61,0.2,0.8,2.4,96.6
62,0.2,0.8,2.4,96.6
63,0.2,0.9,2.4,96.5
64,0.2,0.9,2.4,96.5
65,0.2,0.9,2.4,96.5
66,0.2,0.9,2.4,96.5
67,0.2,0.9,2.5,96.4
68,0.2,0.9,2.5,96.4
69,0.2,0.9,2.5,96.4
70,0.2,0.9,2.5,96.3
71,0.2,0.9,2.5,96.3
72,0.2,0.9,2.5,96.3
73,0.2,0.9,2.5,96.3
74,0.2,0.9,2.6,96.2
75,0.2,1,2.6,96.2
76,0.2,1,2.6,96.2
77,0.3,1,2.6,96.2
78,0.3,1,2.6,96.1
79,0.3,1,2.7,96.1
80,0.3,1,2.7,96.1
81,0.3,1,2.7,96.1
82,0.3,1,2.7,96
83,0.3,1,2.7,96
84,0.3,1,2.7,95.9
85,0.3,1.1,2.8,95.9
