Pos,[0-10),[10-20),[20-30),[30-40]
61,0.2,0.9,2.6,96.3
62,0.2,0.9,2.6,96.3
63,0.2,0.9,2.6,96.3
64,0.2,0.9,2.6,96.3
65,0.2,0.9,2.6,96.2
66,0.2,0.9,2.6,96.2
67,0.2,0.9,2.7,96.2
68,0.2,0.9,2.7,96.2
69,0.2,1,2.7,96.1
70,0.2,1,2.7,96.1
71,0.3,1,2.7,96.1
72,0.3,1,2.7,96
73,0.3,1,2.7,96
74,0.3,1,2.8,96
75,0.3,1,2.8,96
76,0.3,1,2.8,95.9
77,0.3,1,2.8,95.9
78,0.3,1,2.8,95.8
79,0.3,1.1,2.9,95.8
80,0.3,1.1,2.9,95.7
81,0.3,1.1,2.9,95.8
82,0.3,1.1,2.9,95.7
83,0.3,1.1,2.9,95.6
84,0.3,1.1,3,95.6
85,0.3,1.1,3,95.5
86,0.3,1.1,3,95.6
87,0.3,1.2,3,95.5
88,0.3,1.2,3,95.5
89,0.3,1.2,3.1,95.4
90,0.3,1.2,3.1,95.4
91,0.3,1.2,3.1,95.3
92,0.3,1.2,3.2,95.3
93,0.3,1.2,3.2,95.2
94,0.4,1.3,3.2,95.2
95,0.4,1.3,3.2,95.1
96,0.4,1.3,3.3,95.1
97,0.4,1.3,3.3,95
98,0.4,1.3,3.3,95
99,0.5,1.3,3.3,94.8
100,0.5,1.4,3.4,94.7
101,0.6,1.4,3.4,94.6
102,0.4,1.4,3.4,94.7
103,0.4,1.4,3.5,94.7
104,0.4,1.5,3.5,94.6
105,0.4,1.5,3.5,94.6
106,0.5,1.5,3.6,94.5
107,0.5,1.5,3.6,94.5
108,0.5,1.5,3.6,94.4
109,0.2,0.7,2.4,96.8
110,0.1,0.7,2.9,96.3
111,0.1,0.6,2.6,96.6
112,0.1,0.6,2.6,96.7
113,0.1,0.6,2.7,96.6
114,0.1,0.6,2.7,96.6
115,0.1,0.7,2.8,96.5
116,0.1,0.6,2.7,96.5
117,0.1,0.6,2.7,96.6
118,0.1,0.7,2.8,96.5
119,0.1,0.7,2.8,96.4
120,0.1,0.7,2.8,96.4
121,0.1,0.7,2.8,96.3
122,0.1,0.7,2.8,96.4
123,0.1,0.7,2.9,96.3
124,0.1,0.7,2.9,96.3
125,0.1,0.7,2.9,96.3
126,0.1,0.7,2.9,96.3
127,0.1,0.7,2.9,96.2
128,0.1,0.7,2.9,96.2
129,0.1,0.7,3,96.2
130,0.1,0.7,3,96.2
131,0.1,0.8,3,96.1
132,0.1,0.8,3,96.1
133,0.1,0.8,3,96
134,0.1,0.8,3,96
135,0.1,0.8,3,96
136,0.1,0.8,3.1,96
137,0.1,0.8,3.1,96
138,0.1,0.8,3.1,95.9
139,0.1,0.8,3.1,95.9
140,0.1,0.8,3.1,95.9
141,0.2,0.8,3.1,95.9
142,0.2,0.9,3.2,95.8
143,0.2,0.9,3.2,95.8
144,0.2,0.9,3.2,95.8
145,0.2,0.9,3.2,95.7
146,0.2,0.9,3.2,95.7
147,0.2,0.9,3.2,95.7
148,0.2,0.9,3.3,95.7
149,0.2,0.9,3.3,95.6
150,0.2,0.9,3.3,95.6
151,0.2,0.9,3.3,95.5
152,0.2,0.9,3.4,95.5
153,0.2,1,3.4,95.5
154,0.2,1,3.4,95.5
155,0.2,1,3.4,95.4
156,0.2,1,3.5,95.3
157,0.2,1,3.5,95.3
158,0.2,1,3.5,95.3
159,0.2,1,3.5,95.3
160,0.2,1,3.5,95.3
161,0.2,1,3.5,95.2
162,0.2,1,3.5,95.2
163,0.2,1.1,3.6,95.1
164,0.2,1.1,3.6,95.1
165,0.2,1.1,3.6,95.1
166,0.2,1.1,3.6,95
167,0.2,1.1,3.7,94.9
168,0.2,1.1,3.7,94.9
169,0.3,1.2,3.8,94.8
170,0.3,1.2,3.8,94.8
171,0.3,1.2,3.8,94.7
172,0.3,1.2,3.9,94.6
173,0.3,1.2,3.9,94.6
174,0.3,1.3,3.9,94.5
175,0.3,1.3,4,94.5
176,0.3,1.3,4,94.4
177,0.3,1.3,4,94.4
178,0.3,1.3,4,94.3
179,0.3,1.4,4,94.3
180,0.3,1.4,4.1,94.2
181,0.3,1.4,4.1,94.2
182,0.3,1.4,4.2,94.1
183,0.4,1.5,4.2,94
184,0.4,1.5,4.2,94
185,0.4,1.5,4.2,93.9
186,0.4,1.5,4.3,93.8
187,0.4,1.6,4.4,93.7
188,0.4,1.6,4.4,93.7
189,0.4,1.6,4.4,93.6
190,0.4,1.6,4.4,93.5
191,0.4,1.7,4.5,93.4
192,0.4,1.7,4.6,93.2
193,0.5,1.8,4.7,93
194,0.5,1.9,4.8,92.8
195,0.5,1.8,4.8,92.9
196,0.5,1.9,4.9,92.7
197,0.5,1.9,4.9,92.7
198,0.5,1.9,4.9,92.6
199,0.6,2,5,92.5
200,0.6,2,5,92.4
201,0.6,2,5.1,92.3
202,0.6,2.1,5.1,92.2
203,0.6,2.1,5.2,92.1
204,0.6,2.2,5.2,92
205,0.6,2.2,5.3,91.9
206,0.7,2.2,5.3,91.8
207,0.7,2.3,5.4,91.7
208,0.7,2.3,5.4,91.6
209,0.7,2.4,5.4,91.5
210,0.7,2.4,5.5,91.4
211,0.7,2.4,5.5,91.3
212,0.8,2.5,5.6,91.1
213,0.8,2.6,5.6,91
214,0.8,2.6,5.7,91
215,0.8,2.6,5.7,90.8
216,0.9,2.7,5.8,90.7
