Pos,[0-10),[10-20),[20-30),[30-40]
1,0.2,1.1,3.4,95.2
2,0.2,1,3.1,95.7
3,0.2,0.8,2.6,96.4
4,0.2,0.9,2.7,96.2
5,0.2,0.9,2.8,96.2
6,0.2,0.9,2.8,96.1
7,0.2,0.9,2.9,96
8,0.2,0.9,2.7,96.2
9,0.3,1,2.8,95.9
10,0.2,0.9,2.9,96
11,0.2,0.9,2.9,96
12,0.2,0.9,2.8,96.1
13,0.2,0.9,2.9,96
14,0.2,0.9,2.9,96
15,0.2,0.9,2.8,96.1
16,0.3,1,2.9,95.9
17,0.2,0.9,2.9,96
18,0.2,0.9,2.9,96
19,0.2,0.9,2.9,96
20,0.2,0.9,2.9,96
21,0.2,0.9,2.9,96
22,0.2,0.9,2.9,96
23,0.3,1.2,3,95.5
24,0.2,0.9,2.9,96
25,0.2,1,2.9,95.9
26,0.3,1,2.9,95.8
27,0.3,1,3,95.7
28,0.2,1,3,95.9
29,0.2,1,2.9,95.9
30,0.2,1,3,95.9
31,0.2,1,3,95.8
32,0.2,1,3,95.8
33,0.2,1,3,95.8
34,0.2,1,3,95.8
35,0.2,1,3,95.8
36,0.2,1,3,95.8
37,0.2,1,3,95.7
38,0.2,1,3,95.7
39,0.2,1,3,95.7
40,0.2,1,3.1,95.7
41,0.2,1,3.1,95.7
42,0.2,1,3.1,95.6
43,0.2,1.1,3.1,95.6
44,0.2,1.1,3.1,95.6
45,0.2,1.1,3.1,95.6
46,0.2,1.1,3.1,95.6
47,0.2,1.1,3.1,95.6
48,0.2,1.1,3.1,95.5
49,0.3,1.1,3.2,95.5
50,0.3,1.1,3.2,95.5
51,0.3,1.1,3.2,95.4
52,0.3,1.1,3.2,95.4
53,0.3,1.1,3.2,95.4
54,0.3,1.1,3.2,95.4
55,0.3,1.1,3.2,95.4
56,0.3,1.1,3.2,95.3
57,0.3,1.2,3.2,95.3
58,0.3,1.2,3.3,95.2
59,0.3,1.2,3.3,95.2
60,0.3,1.2,3.3,95.2
61,0.3,1.2,3.3,95.2
62,0.3,1.2,3.3,95.2
63,0.3,1.2,3.4,95.1
64,0.3,1.2,3.4,95.1
65,0.3,1.2,3.4,95.1
66,0.3,1.2,3.4,95.1
67,0.3,1.3,3.4,95
68,0.3,1.3,3.4,95
69,0.3,1.3,3.4,94.9
70,0.3,1.3,3.5,94.9
71,0.3,1.3,3.5,94.8
72,0.3,1.3,3.5,94.8
73,0.4,1.4,3.5,94.8
74,0.4,1.4,3.6,94.7
75,0.4,1.4,3.6,94.7
76,0.4,1.4,3.6,94.6
77,0.4,1.4,3.6,94.6
78,0.4,1.4,3.6,94.6
79,0.4,1.4,3.7,94.5
80,0.4,1.5,3.7,94.5
81,0.4,1.5,3.7,94.4
82,0.4,1.5,3.7,94.4
83,0.4,1.5,3.7,94.3
84,0.4,1.5,3.8,94.3
85,0.4,1.5,3.8,94.2
86,0.4,1.5,3.8,94.2
87,0.4,1.6,3.8,94.1
88,0.4,1.6,3.9,94.1
89,0.4,1.6,3.9,94.1
90,0.5,1.6,3.9,94
91,0.5,1.7,4,93.9
92,0.5,1.7,4,93.9
93,0.5,1.7,4,93.8
94,0.5,1.7,4,93.7
95,0.5,1.7,4.1,93.7
96,0.5,1.8,4.1,93.6
97,0.5,1.8,4.1,93.5
98,0.5,1.8,4.2,93.5
99,0.5,1.8,4.2,93.5
100,0.5,1.8,4.2,93.4
101,0.6,1.9,4.2,93.3
102,0.6,1.9,4.3,93.2
103,0.6,1.9,4.3,93.2
104,0.6,1.9,4.3,93.1
105,0.6,2,4.4,93
106,0.6,2,4.4,93
107,0.6,2,4.4,92.9
108,0.6,2,4.4,92.9
109,0.7,2.1,4.5,92.8
110,0.7,2.1,4.5,92.7
111,0.2,1,4,94.8
112,0.1,0.7,3.2,95.9
