Pos,[0-10),[10-20),[20-30),[30-40]
1,0.2,0.8,2.5,96.5
2,0.2,0.9,2.8,96.1
3,0.1,0.7,2.5,96.6
4,0.1,0.7,2.5,96.7
5,0.1,0.7,2.5,96.6
6,0.1,0.7,2.5,96.6
7,0.1,0.7,2.5,96.7
8,0.1,0.7,2.5,96.7
9,0.1,0.7,2.4,96.7
10,0.1,0.7,2.4,96.8
11,0.1,0.7,2.4,96.7
12,0.1,0.7,2.4,96.7
13,0.1,0.7,2.4,96.8
14,0.1,0.7,2.4,96.8
15,0.1,0.7,2.4,96.8
16,0.1,0.7,2.4,96.7
17,0.1,0.7,2.4,96.8
18,0.1,0.7,2.4,96.8
19,0.1,0.7,2.4,96.8
20,0.1,0.7,2.4,96.8
21,0.1,0.7,2.4,96.8
22,0.1,0.7,2.4,96.7
23,0.1,0.7,2.4,96.8
24,0.1,0.7,2.4,96.7
25,0.1,0.7,2.4,96.7
26,0.1,0.7,2.4,96.7
27,0.1,0.7,2.4,96.7
28,0.1,0.7,2.4,96.7
29,0.1,0.7,2.4,96.7
30,0.1,0.7,2.4,96.7
31,0.1,0.7,2.5,96.7
32,0.1,0.7,2.5,96.7
33,0.1,0.7,2.5,96.7
34,0.1,0.7,2.5,96.7
35,0.1,0.7,2.5,96.7
36,0.1,0.7,2.5,96.7
37,0.1,0.7,2.5,96.7
38,0.1,0.7,2.5,96.7
39,0.1,0.7,2.5,96.6
40,0.1,0.7,2.5,96.7
41,0.1,0.7,2.5,96.6
42,0.1,0.7,2.5,96.6
43,0.1,0.7,2.5,96.6
44,0.1,0.7,2.5,96.6
45,0.1,0.7,2.5,96.6
46,0.1,0.8,2.5,96.6
47,0.1,0.7,2.5,96.6
48,0.1,0.8,2.5,96.6
49,0.1,0.8,2.5,96.5
50,0.1,0.8,2.5,96.6
51,0.1,0.8,2.5,96.5
52,0.1,0.8,2.6,96.5
53,0.2,0.8,2.6,96.5
54,0.2,0.8,2.6,96.5
55,0.2,0.8,2.6,96.5
56,0.2,0.8,2.6,96.5
57,0.2,0.8,2.6,96.5
58,0.2,0.8,2.6,96.5
