Pos,[0-10),[10-20),[20-30),[30-40]
1,0.1,0.7,2.9,96.3
2,0.2,1,3.5,95.3
3,0.1,0.8,3.2,95.8
4,0.1,0.8,3.2,95.9
5,0.1,0.9,3.3,95.7
6,0.1,0.9,3.3,95.7
7,0.1,0.9,3.3,95.7
8,0.1,0.9,3.3,95.7
9,0.1,0.9,3.3,95.7
10,0.1,0.9,3.3,95.7
11,0.1,0.9,3.3,95.7
12,0.1,0.9,3.3,95.7
13,0.1,0.9,3.3,95.7
14,0.1,0.9,3.3,95.7
15,0.1,0.9,3.3,95.7
16,0.1,0.9,3.3,95.7
17,0.1,0.9,3.3,95.7
18,0.1,0.9,3.3,95.7
19,0.1,0.9,3.3,95.7
20,0.1,0.9,3.3,95.7
21,0.1,0.9,3.3,95.7
22,0.1,0.9,3.3,95.7
23,0.1,0.9,3.3,95.7
24,0.1,0.9,3.3,95.7
25,0.1,0.9,3.3,95.7
26,0.1,0.9,3.3,95.7
27,0.1,0.9,3.3,95.7
28,0.1,0.9,3.3,95.7
29,0.1,0.9,3.3,95.7
30,0.1,0.9,3.3,95.7
31,0.1,0.9,3.3,95.7
32,0.1,0.9,3.3,95.7
33,0.1,0.9,3.3,95.7
34,0.1,0.9,3.3,95.7
35,0.1,0.9,3.3,95.7
36,0.2,0.9,3.2,95.7
37,0.1,0.9,3.3,95.7
38,0.1,0.9,3.3,95.7
39,0.1,0.9,3.3,95.7
40,0.1,0.9,3.3,95.7
41,0.1,0.9,3.2,95.7
42,0.1,0.9,3.3,95.7
43,0.1,0.9,3.2,95.7
44,0.1,0.9,3.2,95.7
45,0.1,0.9,3.2,95.7
46,0.1,0.9,3.2,95.7
47,0.1,0.9,3.2,95.7
48,0.2,0.9,3.2,95.7
49,0.2,0.9,3.2,95.7
50,0.2,0.9,3.2,95.7
51,0.2,0.9,3.2,95.7
52,0.2,0.9,3.2,95.7
53,0.2,0.9,3.2,95.7
54,0.2,0.9,3.2,95.7
55,0.2,0.9,3.2,95.7
56,0.2,0.9,3.2,95.7
57,0.2,0.9,3.2,95.7
58,0.2,0.9,3.2,95.7
59,0.2,0.9,3.2,95.7
60,0.2,0.9,3.2,95.7
61,0.2,0.9,3.3,95.7
62,0.2,0.9,3.2,95.7
63,0.2,0.9,3.2,95.6
64,0.2,1,3.3,95.6
65,0.2,0.9,3.2,95.6
66,0.2,0.9,3.2,95.6
67,0.2,1,3.3,95.6
68,0.2,0.9,3.2,95.6
69,0.2,1,3.3,95.6
70,0.2,1,3.3,95.6
71,0.2,1,3.3,95.6
72,0.2,1,3.3,95.6
73,0.2,1,3.3,95.6
74,0.2,1,3.3,95.6
75,0.2,1,3.3,95.5
76,0.2,1,3.3,95.5
77,0.2,1,3.3,95.5
78,0.2,1,3.3,95.6
79,0.2,1,3.3,95.5
80,0.2,1,3.3,95.5
81,0.2,1,3.3,95.5
82,0.2,1,3.3,95.5
83,0.2,1,3.3,95.5
84,0.2,1,3.3,95.5
85,0.2,1,3.3,95.5
86,0.2,1,3.3,95.4
87,0.2,1,3.3,95.4
88,0.2,1,3.3,95.4
89,0.2,1,3.3,95.4
90,0.2,1,3.3,95.4
91,0.2,1.1,3.3,95.4
92,0.2,1.1,3.3,95.4
93,0.2,1.1,3.3,95.4
94,0.2,1.1,3.3,95.4
95,0.2,1.1,3.4,95.3
96,0.2,1.1,3.4,95.3
97,0.2,1.1,3.4,95.3
98,0.2,1.1,3.4,95.3
99,0.2,1.1,3.4,95.3
100,0.2,1.1,3.4,95.3
101,0.3,1.1,3.4,95.2
102,0.3,1.1,3.4,95.2
103,0.3,1.1,3.4,95.1
104,1,1.1,3.4,94.5
105,1,1.2,3.4,94.4
106,1,1.2,3.4,94.4
107,0.3,1.2,3.4,95.1
108,0.3,1.2,3.4,95.1
109,0.3,1.2,3.4,95.1
110,0.3,1.2,3.4,95.1
111,0.1,0.8,3,96.1
112,0.1,0.8,3.5,95.5
113,0.1,0.7,3.2,95.9
114,0.1,0.7,3.2,96
115,0.1,0.7,3.3,95.8
116,0.1,0.7,3.3,95.8
117,0.1,0.8,3.4,95.8
118,0.1,0.8,3.3,95.8
119,0.1,0.7,3.3,95.8
120,0.1,0.8,3.4,95.6
121,0.1,0.8,3.4,95.7
122,0.1,0.8,3.4,95.7
123,0.1,0.8,3.4,95.7
124,0.1,0.8,3.4,95.7
125,0.1,0.8,3.4,95.6
126,0.1,0.8,3.4,95.6
127,0.1,0.8,3.4,95.6
128,0.1,0.8,3.5,95.6
129,0.1,0.8,3.5,95.5
130,0.1,0.8,3.5,95.5
131,0.1,0.8,3.5,95.5
132,0.1,0.8,3.5,95.5
133,0.1,0.8,3.5,95.5
134,0.1,0.9,3.5,95.5
135,0.1,0.9,3.5,95.5
136,0.1,0.9,3.5,95.5
137,0.2,0.9,3.6,95.3
138,0.1,0.9,3.6,95.4
139,0.1,0.9,3.6,95.5
140,0.1,0.9,3.6,95.4
141,0.1,0.9,3.6,95.4
142,0.1,0.9,3.6,95.4
143,0.1,0.9,3.6,95.4
144,0.1,0.9,3.6,95.4
145,0.1,0.9,3.6,95.3
146,0.1,0.9,3.6,95.3
147,0.1,0.9,3.6,95.3
148,0.1,0.9,3.6,95.3
