Pos,[0-10),[10-20),[20-30),[30-40]
1,0.3,1.4,4.2,94.1
2,0.3,1.5,4.3,93.9
3,0.2,1.2,3.8,94.8
4,0.2,1.2,3.9,94.7
5,0.2,1.3,4,94.5
6,0.2,1.3,4,94.5
7,0.2,1.3,4.1,94.4
8,0.2,1.2,3.9,94.6
9,0.2,1.3,4,94.5
10,0.2,1.3,4.1,94.4
11,0.2,1.3,4,94.5
12,0.2,1.3,4,94.5
13,0.2,1.3,4,94.5
14,0.2,1.2,4,94.5
15,0.2,1.2,4,94.5
16,0.2,1.3,4,94.5
17,0.2,1.3,4,94.5
18,0.2,1.3,4,94.5
19,0.3,1.3,4,94.4
20,0.2,1.3,4,94.5
21,0.2,1.3,4,94.5
22,0.2,1.3,4,94.5
23,0.2,1.3,4,94.5
24,0.2,1.3,4,94.5
25,0.3,1.3,4,94.5
26,0.3,1.3,4,94.5
27,0.3,1.3,4,94.4
28,0.3,1.3,4,94.4
29,0.3,1.3,4,94.4
30,0.3,1.3,4,94.4
31,0.3,1.3,4.1,94.4
32,0.3,1.3,4,94.4
33,0.3,1.3,4,94.4
34,0.3,1.3,4.1,94.4
35,0.3,1.3,4,94.4
36,0.3,1.3,4,94.4
37,0.3,1.3,4.1,94.4
38,0.3,1.3,4.1,94.3
39,0.3,1.3,4.1,94.3
40,0.3,1.3,4.1,94.3
41,0.3,1.3,4.1,94.3
42,0.3,1.3,4.1,94.3
43,0.3,1.3,4.1,94.3
44,0.3,1.4,4.1,94.2
45,0.3,1.4,4.2,94.2
46,0.3,1.4,4.2,94.2
47,0.3,1.4,4.2,94.1
48,0.3,1.4,4.2,94.1
49,0.3,1.4,4.2,94.1
50,0.3,1.4,4.2,94
51,0.3,1.4,4.3,94
52,0.3,1.4,4.3,94
53,0.3,1.4,4.3,94
54,0.3,1.4,4.3,94
55,0.3,1.4,4.3,94
56,0.3,1.4,4.3,94
57,0.3,1.4,4.3,94
58,0.3,1.5,4.3,93.9
59,0.3,1.5,4.3,93.9
60,0.3,1.5,4.3,93.9
61,0.3,1.5,4.3,93.9
62,0.3,1.5,4.3,93.8
63,0.3,1.5,4.3,93.9
64,0.3,1.5,4.4,93.8
65,0.3,1.5,4.4,93.8
66,0.3,1.5,4.4,93.8
67,0.3,1.5,4.4,93.7
68,0.3,1.5,4.4,93.7
69,0.3,1.5,4.4,93.7
70,0.3,1.6,4.4,93.6
71,0.4,1.6,4.5,93.6
72,0.4,1.6,4.5,93.6
73,0.4,1.6,4.5,93.6
74,0.4,1.6,4.5,93.6
75,0.4,1.6,4.5,93.5
76,0.4,1.6,4.5,93.5
77,0.4,1.6,4.5,93.5
78,0.4,1.6,4.5,93.5
79,0.4,1.6,4.6,93.4
80,0.4,1.6,4.6,93.4
81,0.4,1.7,4.6,93.4
82,0.4,1.7,4.6,93.4
83,0.4,1.7,4.6,93.3
84,0.4,1.7,4.6,93.3
