Pos,[0-10),[10-20),[20-30),[30-40]
1,0.2,0.7,2.4,96.7
2,0.2,0.8,2.7,96.4
3,0.1,0.7,2.3,96.9
4,0.1,0.7,2.3,96.9
5,0.1,0.7,2.5,96.7
6,0.2,0.8,2.5,96.6
7,0.2,0.8,2.6,96.5
8,0.1,0.7,2.4,96.8
9,0.1,0.7,2.4,96.7
10,0.2,0.8,2.5,96.6
11,0.1,0.7,2.5,96.6
12,0.1,0.7,2.5,96.6
13,0.1,0.7,2.5,96.6
14,0.1,0.7,2.5,96.6
15,0.1,0.7,2.5,96.7
16,0.1,0.7,2.5,96.6
17,0.1,0.7,2.5,96.7
18,0.1,0.7,2.5,96.6
19,0.1,0.8,2.5,96.6
20,0.1,0.7,2.5,96.6
21,0.1,0.8,2.5,96.6
22,0.2,0.8,2.5,96.6
23,0.1,0.8,2.5,96.6
24,0.2,0.8,2.5,96.6
25,0.2,0.8,2.5,96.5
26,0.2,0.8,2.5,96.5
27,0.2,0.8,2.5,96.5
28,0.2,0.8,2.5,96.5
29,0.2,0.8,2.5,96.5
30,0.2,0.8,2.6,96.5
31,0.2,0.8,2.6,96.5
32,0.2,0.8,2.6,96.5
33,0.2,0.8,2.6,96.5
34,0.2,0.8,2.6,96.5
35,0.2,0.8,2.6,96.5
36,0.2,0.8,2.6,96.5
37,0.2,0.8,2.6,96.4
38,0.2,0.8,2.6,96.4
39,0.2,0.8,2.6,96.4
40,0.2,0.8,2.6,96.4
41,0.2,0.8,2.6,96.4
42,0.2,0.8,2.6,96.4
43,0.2,0.8,2.6,96.4
44,0.2,0.8,2.6,96.4
45,0.2,0.8,2.6,96.3
46,0.2,0.8,2.7,96.3
47,0.2,0.8,2.7,96.3
48,0.2,0.9,2.7,96.3
49,0.2,0.9,2.7,96.3
50,0.2,0.9,2.7,96.3
51,0.2,0.9,2.7,96.2
52,0.2,0.9,2.7,96.2
53,0.2,0.9,2.7,96.2
54,0.2,0.9,2.7,96.2
55,0.2,0.9,2.7,96.2
56,0.2,0.9,2.8,96.2
57,0.2,0.9,2.7,96.2
58,0.2,0.9,2.8,96.1
59,0.2,0.9,2.8,96.1
60,0.2,0.9,2.8,96.1
61,0.2,0.9,2.8,96.1
62,0.2,0.9,2.8,96.1
63,0.2,0.9,2.8,96.1
64,0.2,0.9,2.8,96.1
65,0.2,0.9,2.8,96.1
66,0.2,0.9,2.8,96
