Pos,[0-10),[10-20),[20-30),[30-40]
1,0.5,2,4.8,92.7
2,0.2,1.2,3.8,94.7
3,0.2,0.9,3.1,95.8
4,0.2,0.9,2.9,96
5,0.2,0.9,3.1,95.8
6,0.2,1,3.1,95.7
7,0.2,0.9,3.1,95.8
8,0.2,0.9,3,95.9
9,0.2,0.9,3.1,95.8
10,0.2,1,3.1,95.7
11,0.2,1,3.2,95.7
12,0.2,1,3.2,95.7
13,0.2,1,3.1,95.7
14,0.2,1,3.2,95.7
15,0.2,1,3.2,95.7
16,0.2,1,3.2,95.7
17,0.2,1,3.2,95.7
18,0.2,1,3.2,95.6
19,0.2,1,3.2,95.6
20,0.2,1,3.2,95.6
21,0.2,1,3.2,95.6
22,0.2,1,3.2,95.6
23,0.2,1,3.2,95.5
24,0.2,1,3.2,95.6
25,0.2,1,3.2,95.5
26,0.2,1,3.2,95.5
27,0.2,1,3.3,95.5
28,0.2,1,3.3,95.5
29,0.2,1,3.3,95.5
30,0.2,1.1,3.3,95.4
31,0.2,1,3.3,95.5
32,0.2,1,3.3,95.5
33,0.2,1,3.3,95.4
34,0.2,1,3.3,95.5
35,0.2,1.1,3.3,95.4
36,0.2,1.1,3.3,95.4
37,0.2,1.1,3.3,95.4
38,0.2,1.1,3.3,95.4
39,0.2,1.1,3.3,95.4
40,0.2,1.1,3.3,95.4
41,0.2,1.1,3.3,95.4
42,0.2,1.1,3.3,95.4
43,0.2,1.1,3.3,95.3
44,0.2,1.1,3.3,95.4
45,0.2,1.1,3.3,95.4
46,0.2,1.1,3.3,95.4
47,0.2,1.1,3.4,95.3
48,0.2,1.1,3.3,95.3
49,0.2,1.1,3.4,95.3
50,0.2,1.1,3.4,95.3
51,0.2,1.1,3.4,95.3
52,0.2,1.1,3.4,95.3
53,0.2,1.1,3.4,95.3
54,0.2,1.1,3.4,95.3
55,0.2,1.1,3.4,95.3
56,0.2,1.1,3.4,95.3
57,0.2,1.1,3.4,95.3
58,0.2,1.1,3.4,95.3
59,0.2,1.1,3.4,95.3
60,0.2,1.1,3.4,95.3
61,0.2,1.1,3.4,95.2
62,0.2,1.1,3.4,95.2
63,0.2,1.1,3.4,95.2
64,0.3,1.1,3.4,95.2
65,0.2,1.1,3.4,95.2
66,0.3,1.1,3.4,95.2
67,0.3,1.1,3.4,95.2
68,0.3,1.1,3.4,95.2
69,0.3,1.2,3.5,95.1
70,0.3,1.2,3.4,95.1
71,0.3,1.2,3.5,95.1
72,0.3,1.2,3.5,95.1
73,0.3,1.2,3.5,95.1
74,0.3,1.2,3.5,95.1
75,0.3,1.2,3.5,95.1
76,0.3,1.2,3.5,95.1
77,0.3,1.2,3.5,95.1
78,0.3,1.2,3.5,95
79,0.3,1.2,3.5,95
80,0.3,1.2,3.5,94.9
81,0.3,1.2,3.5,95
82,0.3,1.3,3.6,94.9
83,0.3,1.2,3.6,94.9
84,0.3,1.2,3.5,95
85,0.3,1.3,3.6,94.9
86,0.3,1.2,3.5,94.9
87,0.3,1.3,3.6,94.9
88,0.3,1.3,3.6,94.9
89,0.3,1.3,3.6,94.8
90,0.3,1.3,3.6,94.8
91,0.3,1.3,3.6,94.8
92,0.3,1.3,3.6,94.8
93,0.3,1.3,3.6,94.8
94,0.3,1.3,3.7,94.7
95,0.3,1.3,3.7,94.7
96,0.3,1.3,3.7,94.7
97,0.3,1.3,3.7,94.6
98,0.3,1.3,3.7,94.7
99,0.3,1.4,3.7,94.6
100,0.3,1.3,3.7,94.6
101,0.4,1.4,3.7,94.5
102,0.4,1.4,3.7,94.5
103,0.4,1.4,3.7,94.5
104,0.4,1.4,3.7,94.5
105,0.4,1.4,3.7,94.5
106,0.4,1.4,3.8,94.4
107,0.4,1.5,3.8,94.4
108,0.4,1.5,3.8,94.3
109,0.4,1.4,3.8,94.4
110,0.4,1.5,3.8,94.3
111,0.3,1.6,4.7,93.4
112,0.2,1.1,4.1,94.7
113,0.1,0.8,3.4,95.7
114,0.1,0.7,3.1,96
115,0.1,0.8,3.3,95.8
116,0.1,0.8,3.3,95.8
117,0.1,0.8,3.4,95.7
118,0.1,0.8,3.3,95.8
119,0.1,0.8,3.4,95.7
120,0.1,0.8,3.4,95.7
