Pos,[0-10),[10-20),[20-30),[30-40]
1,0.3,1.7,5.4,92.6
2,0.2,1.4,4.6,93.8
3,0.2,1.2,4.2,94.4
4,0.2,1.2,4.2,94.4
5,0.2,1.3,4.5,94
6,0.2,1.1,4.1,94.5
7,0.2,1.1,3.8,94.9
8,0.2,1.2,4.2,94.4
9,0.2,1.2,4.2,94.4
10,0.2,1.2,4.3,94.3
11,0.2,1.3,4.5,93.9
12,0.2,1.2,4.3,94.3
13,0.2,1.1,4,94.7
14,0.2,1.1,4,94.7
15,0.2,1.2,4.2,94.5
16,0.2,1.2,4.2,94.4
17,0.2,1.2,4.2,94.5
18,0.2,1.2,4.1,94.5
19,0.2,1.2,4.1,94.5
20,0.2,1.2,4.2,94.5
21,0.2,1.2,4.2,94.5
22,0.2,1.2,4.2,94.4
23,0.2,1.2,4.1,94.5
24,0.2,1.1,4.1,94.6
25,0.2,1.2,4.1,94.5
26,0.2,1.2,4.2,94.4
27,0.2,1.2,4.1,94.5
28,0.2,1.2,4.2,94.4
29,0.2,1.2,4.1,94.5
30,0.2,1.2,4.2,94.4
31,0.2,1.2,4.1,94.5
32,0.2,1.2,4.2,94.4
33,0.2,1.2,4.2,94.4
34,0.2,1.2,4.2,94.4
35,0.2,1.2,4.1,94.5
36,0.2,1.2,4.1,94.5
37,0.2,1.2,4.2,94.4
38,0.2,1.2,4.1,94.6
39,0.2,1.2,4.1,94.5
40,0.2,1.2,4.2,94.4
41,0.2,1.2,4.2,94.4
42,0.2,1.3,4.3,94.2
43,0.2,1.2,4.2,94.4
44,0.2,1.2,4.1,94.5
45,0.2,1.2,4.1,94.5
46,0.2,1.3,4.4,94.1
47,0.2,1.3,4.2,94.3
48,0.2,1.2,4.1,94.5
49,0.2,1.2,4.1,94.4
50,0.2,1.2,4.1,94.5
51,0.2,1.3,4.2,94.3
52,0.2,1.3,4.3,94.2
53,0.3,1.3,4.2,94.1
54,0.2,1.3,4.2,94.3
55,0.2,1.3,4.2,94.3
56,0.2,1.3,4.2,94.3
