Pos,[0-10),[10-20),[20-30),[30-40]
1,0.2,0.9,3.3,95.6
2,0.2,1.1,3.7,95.1
3,0.1,0.9,3.2,95.7
4,0.1,0.9,3.2,95.8
5,0.1,0.9,3.3,95.6
6,0.1,0.9,3.3,95.6
7,0.2,1,3.4,95.5
8,0.1,0.9,3.3,95.7
9,0.1,0.9,3.3,95.6
10,0.2,0.9,3.4,95.5
11,0.2,0.9,3.4,95.5
12,0.2,0.9,3.4,95.6
13,0.2,0.9,3.3,95.6
14,0.2,0.9,3.3,95.6
15,0.2,0.9,3.3,95.6
16,0.2,0.9,3.3,95.6
17,0.2,0.9,3.3,95.6
18,0.2,0.9,3.3,95.6
19,0.2,1,3.3,95.5
20,0.2,0.9,3.3,95.6
21,0.2,0.9,3.3,95.6
22,0.2,0.9,3.3,95.6
23,0.2,0.9,3.3,95.6
24,0.2,0.9,3.3,95.6
25,0.2,1,3.3,95.6
26,0.2,1,3.3,95.6
27,0.2,1,3.3,95.6
28,0.2,1,3.3,95.6
29,0.2,1,3.3,95.6
30,0.2,1,3.3,95.6
31,0.2,1,3.3,95.6
32,0.2,1,3.3,95.6
33,0.2,1,3.3,95.6
34,0.2,1,3.3,95.6
35,0.2,1,3.3,95.6
36,0.2,1,3.3,95.6
37,0.2,1,3.3,95.6
38,0.2,1,3.3,95.6
39,0.2,1,3.3,95.6
40,0.2,1,3.3,95.6
41,0.2,1,3.3,95.5
42,0.2,1,3.3,95.5
43,0.2,1,3.3,95.5
44,0.2,1,3.3,95.6
45,0.2,1,3.3,95.5
46,0.2,1,3.3,95.5
47,0.2,1,3.3,95.6
48,0.2,1,3.3,95.5
49,0.2,1,3.3,95.5
50,0.2,1,3.3,95.5
51,0.2,1,3.3,95.5
52,0.2,1,3.3,95.5
53,0.2,1,3.3,95.5
54,0.2,1,3.3,95.5
55,0.2,1,3.3,95.5
56,0.2,1,3.3,95.5
57,0.2,1,3.3,95.5
58,0.2,1,3.3,95.5
59,0.2,1,3.3,95.5
60,0.2,1,3.3,95.5
61,0.2,1,3.3,95.5
62,0.2,1,3.3,95.5
63,0.2,1,3.3,95.5
64,0.2,1,3.3,95.4
65,0.2,1,3.3,95.5
66,0.2,1,3.3,95.4
67,0.2,1,3.3,95.4
68,0.2,1,3.3,95.4
69,0.2,1,3.3,95.4
70,0.2,1.1,3.3,95.4
71,0.2,1.1,3.3,95.4
72,0.2,1.1,3.3,95.4
73,0.2,1.1,3.3,95.4
74,0.2,1.1,3.4,95.3
75,0.2,1.1,3.3,95.3
76,0.2,1.1,3.4,95.3
77,0.2,1.1,3.4,95.3
78,0.2,1.1,3.4,95.3
79,0.2,1.1,3.4,95.3
80,0.2,1.1,3.4,95.3
81,0.2,1.1,3.4,95.2
82,0.2,1.1,3.4,95.2
83,0.2,1.1,3.4,95.2
84,0.2,1.1,3.4,95.2
85,0.2,1.1,3.4,95.2
86,0.3,1.1,3.4,95.2
87,0.3,1.1,3.4,95.2
88,0.3,1.2,3.4,95.2
89,0.3,1.2,3.4,95.2
90,0.3,1.2,3.4,95.1
91,0.3,1.2,3.5,95.1
92,0.3,1.2,3.5,95.1
93,0.3,1.2,3.5,95.1
94,0.3,1.2,3.5,95.1
95,0.3,1.2,3.5,95.1
96,0.3,1.2,3.5,95.1
97,0.3,1.2,3.5,95
98,0.3,1.2,3.5,95
99,0.3,1.2,3.5,95
100,0.3,1.2,3.5,94.9
101,0.3,1.3,3.5,94.9
102,0.3,1.3,3.5,94.9
103,0.3,1.3,3.5,94.9
104,0.3,1.3,3.5,94.9
105,0.3,1.3,3.6,94.8
106,0.3,1.3,3.6,94.8
107,0.3,1.3,3.6,94.8
108,0.3,1.3,3.6,94.8
109,0.3,1.3,3.6,94.7
110,0.3,1.4,3.6,94.7
111,0.2,0.9,3.3,95.6
112,0.1,0.8,3.4,95.7
113,0.1,0.7,3,96.3
114,0.1,0.6,2.9,96.4
115,0.1,0.7,3,96.2
116,0.1,0.7,3,96.2
117,0.1,0.7,3.1,96.1
118,0.1,0.7,3,96.2
119,0.1,0.7,3,96.2
120,0.1,0.7,3.1,96.1
121,0.1,0.7,3.1,96.1
122,0.1,0.7,3.1,96.1
123,0.1,0.7,3.1,96
124,0.1,0.7,3.1,96
125,0.1,0.7,3.1,96
126,0.1,0.7,3.1,96
127,0.1,0.7,3.2,96
128,0.1,0.7,3.2,96
129,0.1,0.8,3.2,95.9
130,0.1,0.8,3.2,95.9
131,0.1,0.8,3.2,95.9
132,0.1,0.8,3.2,95.9
133,0.1,0.8,3.2,95.9
134,0.1,0.8,3.2,95.9
135,0.1,0.8,3.2,95.9
136,0.1,0.8,3.2,95.9
137,0.1,0.8,3.3,95.8
138,0.1,0.8,3.3,95.8
139,0.1,0.8,3.3,95.8
140,0.1,0.8,3.3,95.8
141,0.1,0.8,3.3,95.7
142,0.1,0.8,3.3,95.7
143,0.1,0.8,3.3,95.7
144,0.1,0.8,3.3,95.7
145,0.1,0.8,3.3,95.7
146,0.1,0.8,3.4,95.7
147,0.1,0.9,3.4,95.6
148,0.1,0.9,3.4,95.6
149,0.1,0.9,3.4,95.6
150,0.1,0.9,3.4,95.5
151,0.1,0.9,3.4,95.6
152,0.1,0.9,3.4,95.6
153,0.1,0.9,3.5,95.5
154,0.1,0.9,3.5,95.5
155,0.1,0.9,3.5,95.5
156,0.1,0.9,3.5,95.4
157,0.2,0.9,3.5,95.4
158,0.2,0.9,3.5,95.4
159,0.2,0.9,3.5,95.4
160,0.2,1,3.6,95.3
161,0.2,1,3.5,95.3
162,0.2,1,3.6,95.3
163,0.2,1,3.6,95.3
164,0.2,1,3.6,95.2
165,0.2,1,3.6,95.2
166,0.2,1,3.6,95.2
167,0.2,1,3.6,95.2
168,0.2,1,3.7,95.1
169,0.2,1,3.7,95.1
170,0.2,1.1,3.7,95.1
171,0.2,1.1,3.7,95
172,0.2,1.1,3.7,95
173,0.2,1.1,3.7,95
174,0.2,1.1,3.8,94.9
175,0.2,1.1,3.8,94.9
176,0.2,1.1,3.8,94.9
177,0.2,1.1,3.8,94.9
178,0.2,1.1,3.8,94.8
179,0.2,1.1,3.8,94.8
180,0.2,1.2,3.9,94.7
181,0.2,1.2,3.9,94.7
182,0.2,1.2,3.9,94.7
183,0.2,1.2,3.9,94.7
184,0.2,1.2,3.9,94.6
185,0.2,1.2,4,94.5
186,0.2,1.2,4,94.5
187,0.3,1.3,4,94.5
188,0.3,1.3,4,94.5
189,0.3,1.3,4.1,94.4
190,0.3,1.3,4.1,94.4
191,0.3,1.3,4.1,94.4
192,0.3,1.3,4.1,94.3
193,0.3,1.3,4.1,94.3
194,0.3,1.4,4.1,94.2
195,0.3,1.4,4.2,94.2
196,0.3,1.4,4.2,94.1
197,0.3,1.4,4.2,94.1
198,0.3,1.4,4.2,94
199,0.3,1.4,4.2,94
200,0.3,1.5,4.3,93.9
201,0.3,1.5,4.3,93.9
202,0.3,1.5,4.3,93.8
203,0.3,1.5,4.3,93.8
204,0.3,1.5,4.4,93.8
205,0.3,1.5,4.4,93.7
206,0.4,1.6,4.4,93.6
207,0.4,1.6,4.5,93.6
208,0.4,1.6,4.5,93.5
209,0.4,1.6,4.5,93.5
210,0.4,1.6,4.5,93.4
211,0.4,1.7,4.5,93.4
212,0.4,1.7,4.6,93.3
213,0.4,1.7,4.6,93.2
214,0.4,1.7,4.6,93.2
215,0.4,1.8,4.6,93.2
216,0.4,1.8,4.7,93.1
217,0.5,1.8,4.7,93.1
218,0.5,1.8,4.7,93
219,0.5,1.9,4.8,92.9
220,0.5,1.9,4.8,92.8
