Pos,[0-10),[10-20),[20-30),[30-40]
1,0.2,0.8,2.7,96.3
2,0.2,0.9,3,95.9
3,0.2,0.8,2.7,96.4
4,0.2,0.8,2.7,96.4
5,0.2,0.9,2.8,96.1
6,0.2,0.9,2.8,96.2
7,0.2,0.9,2.8,96.1
8,0.2,0.8,2.7,96.3
9,0.2,0.8,2.7,96.3
10,0.2,0.9,2.8,96.2
11,0.2,0.9,2.8,96.2
12,0.2,0.9,2.8,96.2
13,0.2,0.9,2.8,96.2
14,0.2,0.8,2.8,96.2
15,0.2,0.8,2.8,96.2
16,0.2,0.8,2.8,96.2
17,0.2,0.8,2.8,96.2
18,0.2,0.9,2.8,96.2
19,0.2,0.9,2.8,96.2
20,0.2,0.9,2.8,96.2
21,0.2,0.9,2.8,96.2
22,0.2,0.9,2.8,96.2
23,0.2,0.9,2.8,96.2
24,0.2,0.9,2.8,96.2
25,0.2,0.9,2.8,96.1
26,0.2,0.9,2.8,96.1
27,0.2,0.9,2.8,96.1
28,0.2,0.9,2.8,96.1
29,0.2,0.9,2.8,96.1
30,0.2,0.9,2.8,96.1
31,0.2,0.9,2.8,96.1
32,0.2,0.9,2.8,96.1
33,0.2,0.9,2.9,96.1
34,0.2,0.9,2.9,96.1
35,0.2,0.9,2.9,96.1
36,0.2,0.9,2.8,96.1
37,0.2,0.9,2.9,96
38,0.2,0.9,2.9,96
39,0.2,0.9,2.9,96
40,0.2,0.9,2.9,96
41,0.2,0.9,2.9,96
42,0.2,0.9,2.9,96
43,0.2,0.9,2.9,96
44,0.2,0.9,2.9,96
45,0.2,0.9,2.9,96
46,0.2,0.9,2.9,95.9
47,0.2,0.9,2.9,95.9
48,0.2,0.9,2.9,95.9
49,0.2,1,2.9,95.9
50,0.2,0.9,2.9,95.9
51,0.2,1,2.9,95.9
52,0.2,1,2.9,95.9
53,0.2,1,2.9,95.9
54,0.2,1,2.9,95.9
55,0.2,1,3,95.8
56,0.2,1,3,95.9
57,0.2,1,3,95.9
58,0.2,1,3,95.8
59,0.2,1,3,95.8
60,0.2,1,3,95.8
61,0.3,1,3,95.7
62,0.2,1,3,95.8
63,0.2,1,3,95.8
64,0.2,1,3,95.7
65,0.2,1,3,95.8
66,0.2,1,3,95.7
67,0.2,1,3,95.7
68,0.2,1,3,95.7
69,0.2,1,3,95.7
70,0.2,1,3.1,95.7
71,0.2,1,3,95.7
72,0.2,1,3.1,95.7
73,0.2,1,3.1,95.7
74,0.2,1,3.1,95.6
75,0.2,1.1,3.1,95.6
76,0.2,1.1,3.1,95.6
77,0.2,1.1,3.1,95.6
78,0.2,1.1,3.1,95.6
79,0.3,1.1,3.1,95.6
80,0.3,1.1,3.1,95.5
81,0.3,1.1,3.1,95.5
82,0.3,1.1,3.1,95.5
83,0.3,1.1,3.1,95.5
84,0.3,1.1,3.1,95.5
85,0.3,1.1,3.2,95.5
86,0.3,1.1,3.2,95.4
87,0.3,1.1,3.2,95.4
88,0.3,1.1,3.2,95.4
89,0.3,1.1,3.2,95.4
90,0.3,1.1,3.2,95.4
91,0.3,1.1,3.2,95.4
92,0.3,1.2,3.2,95.3
93,0.3,1.2,3.2,95.3
94,0.3,1.2,3.2,95.3
95,0.3,1.2,3.2,95.3
96,0.3,1.2,3.2,95.3
97,0.3,1.2,3.3,95.3
98,0.3,1.2,3.3,95.3
99,0.3,1.2,3.3,95.2
100,0.3,1.2,3.3,95.2
101,0.3,1.2,3.3,95.2
102,0.3,1.3,3.3,95.1
103,0.3,1.3,3.3,95.1
104,0.3,1.3,3.3,95.1
105,0.3,1.3,3.3,95.1
106,0.3,1.3,3.4,95
107,0.3,1.3,3.4,95
108,0.3,1.3,3.4,95
109,0.3,1.3,3.4,95
110,0.3,1.3,3.4,94.9
111,0.2,0.9,3.4,95.5
112,0.1,0.8,3.4,95.7
113,0.1,0.7,3,96.2
114,0.1,0.7,3,96.2
115,0.1,0.7,3.1,96
116,0.1,0.7,3.1,96.1
117,0.1,0.8,3.2,96
118,0.1,0.7,3,96.1
119,0.1,0.7,3.1,96.1
120,0.1,0.8,3.2,95.9
121,0.1,0.8,3.2,95.9
122,0.1,0.8,3.2,95.9
123,0.1,0.8,3.2,95.9
124,0.1,0.8,3.2,95.9
125,0.1,0.8,3.2,95.9
126,0.1,0.8,3.3,95.8
127,0.1,0.8,3.3,95.8
128,0.1,0.8,3.3,95.8
129,0.1,0.8,3.3,95.7
130,0.1,0.8,3.4,95.7
131,0.1,0.8,3.3,95.7
132,0.1,0.8,3.3,95.7
133,0.1,0.8,3.3,95.7
134,0.1,0.9,3.4,95.6
135,0.1,0.9,3.4,95.5
136,0.1,0.9,3.4,95.6
137,0.1,0.9,3.4,95.6
138,0.1,0.9,3.5,95.5
139,0.1,0.9,3.4,95.5
140,0.1,0.9,3.5,95.5
141,0.1,0.9,3.5,95.5
142,0.2,0.9,3.5,95.4
143,0.2,0.9,3.5,95.4
144,0.2,0.9,3.5,95.4
145,0.2,0.9,3.5,95.3
146,0.2,1,3.6,95.3
147,0.2,1,3.6,95.3
148,0.2,1,3.6,95.2
149,0.2,1,3.6,95.3
150,0.2,1,3.6,95.2
151,0.2,1,3.6,95.2
152,0.2,1,3.6,95.2
153,0.2,1,3.7,95.2
154,0.2,1,3.7,95.1
155,0.2,1,3.7,95.1
156,0.2,1.1,3.7,95
157,0.2,1.1,3.7,95
158,0.2,1.1,3.8,95
159,0.2,1.1,3.8,95
160,0.2,1.1,3.8,94.9
161,0.2,1.1,3.8,94.9
162,0.2,1.1,3.8,94.8
163,0.2,1.1,3.8,94.8
164,0.2,1.1,3.9,94.8
165,0.2,1.2,3.9,94.8
166,0.2,1.2,3.9,94.7
167,0.2,1.2,3.9,94.7
168,0.2,1.2,3.9,94.7
169,0.2,1.2,3.9,94.7
170,0.2,1.2,4,94.6
171,0.2,1.2,4,94.6
172,0.2,1.2,4,94.5
173,0.2,1.2,4,94.5
174,0.3,1.3,4.1,94.4
175,0.3,1.3,4.1,94.4
176,0.3,1.3,4.1,94.3
177,0.4,1.5,4.3,93.8
178,0.3,1.3,4.2,94.2
179,0.3,1.3,4.2,94.2
180,0.3,1.3,4.2,94.2
181,0.3,1.4,4.2,94.1
182,0.3,1.4,4.2,94.1
183,0.3,1.4,4.3,94
184,0.3,1.4,4.3,94
185,0.3,1.4,4.3,94
186,0.3,1.4,4.3,93.9
187,0.3,1.5,4.3,93.9
188,0.3,1.5,4.4,93.8
189,0.3,1.5,4.4,93.8
190,0.3,1.5,4.4,93.7
191,0.3,1.5,4.4,93.7
192,0.4,1.6,4.5,93.6
193,0.4,1.6,4.5,93.6
194,0.4,1.6,4.5,93.6
195,0.4,1.6,4.6,93.5
196,0.4,1.7,4.6,93.4
197,0.4,1.7,4.6,93.4
198,0.4,1.7,4.6,93.3
199,0.4,1.7,4.7,93.2
200,0.4,1.7,4.7,93.2
201,0.4,1.7,4.7,93.1
202,0.4,1.8,4.7,93.1
203,0.4,1.8,4.8,93
204,0.4,1.8,4.8,93
205,0.4,1.8,4.8,92.9
206,0.5,1.8,4.9,92.8
207,0.5,1.9,4.9,92.8
208,0.5,1.9,4.9,92.7
209,0.5,1.9,4.9,92.7
210,0.5,1.9,5,92.6
211,0.5,2,5,92.5
212,0.5,2,5,92.4
213,0.5,2.1,5.1,92.3
214,0.6,2.1,5.1,92.2
215,0.6,2.1,5.1,92.1
216,0.7,2.2,5.2,92
217,0.7,2.2,5.2,92
218,0.6,2.2,5.2,92
219,0.6,2.2,5.3,91.9
220,0.6,2.3,5.3,91.8
