Pos,[0-10),[10-20),[20-30),[30-40]
1,0.2,0.7,2.3,96.9
2,0.1,0.8,2.6,96.5
3,0.1,0.7,2.3,96.9
4,0.1,0.7,2.3,96.9
5,0.1,0.7,2.4,96.7
6,0.1,0.7,2.4,96.7
7,0.1,0.7,2.4,96.7
8,0.1,0.7,2.3,96.8
9,0.1,0.7,2.4,96.8
10,0.1,0.7,2.4,96.7
11,0.1,0.7,2.4,96.7
12,0.1,0.7,2.4,96.7
13,0.1,0.7,2.4,96.7
14,0.1,0.7,2.4,96.7
15,0.1,0.7,2.4,96.7
16,0.1,0.7,2.4,96.7
17,0.1,0.7,2.4,96.7
18,0.1,0.7,2.4,96.7
19,0.1,0.7,2.4,96.7
20,0.1,0.7,2.4,96.7
21,0.1,0.7,2.4,96.7
22,0.1,0.7,2.4,96.7
23,0.1,0.7,2.4,96.7
24,0.1,0.7,2.4,96.7
25,0.1,0.7,2.4,96.7
26,0.1,0.7,2.4,96.7
27,0.1,0.7,2.4,96.7
28,0.1,0.7,2.5,96.6
29,0.1,0.7,2.4,96.7
30,0.1,0.7,2.5,96.6
31,0.2,0.8,2.5,96.6
32,0.1,0.8,2.5,96.6
33,0.2,0.8,2.5,96.6
34,0.2,0.8,2.5,96.6
35,0.2,0.8,2.5,96.6
36,0.2,0.8,2.5,96.6
37,0.2,0.8,2.5,96.6
38,0.2,0.8,2.5,96.6
39,0.2,0.8,2.5,96.6
40,0.2,0.8,2.5,96.6
41,0.2,0.8,2.5,96.6
42,0.2,0.8,2.5,96.6
43,0.2,0.8,2.5,96.5
44,0.2,0.8,2.5,96.5
45,0.2,0.8,2.5,96.5
46,0.2,0.8,2.5,96.5
47,0.2,0.8,2.5,96.5
48,0.2,0.8,2.5,96.5
49,0.2,0.8,2.5,96.5
50,0.2,0.8,2.6,96.5
51,0.2,0.8,2.6,96.5
52,0.2,0.8,2.6,96.4
53,0.2,0.8,2.6,96.4
54,0.2,0.8,2.6,96.4
55,0.2,0.8,2.6,96.4
56,0.2,0.8,2.6,96.4
57,0.2,0.8,2.6,96.4
58,0.2,0.8,2.6,96.4
59,0.2,0.8,2.6,96.4
60,0.2,0.8,2.6,96.4
61,0.2,0.8,2.6,96.4
62,0.2,0.9,2.6,96.3
63,0.2,0.9,2.6,96.3
64,0.2,0.9,2.6,96.3
65,0.2,0.9,2.6,96.3
66,0.2,0.9,2.6,96.3
67,0.2,0.9,2.7,96.3
68,0.2,0.9,2.7,96.3
69,0.2,0.9,2.7,96.3
70,0.2,0.9,2.7,96.2
71,0.2,0.9,2.7,96.2
72,0.2,0.9,2.7,96.2
73,0.2,0.9,2.7,96.2
74,0.2,0.9,2.7,96.2
75,0.2,0.9,2.7,96.1
76,0.2,0.9,2.7,96.1
77,0.2,0.9,2.8,96.1
78,0.2,0.9,2.8,96.1
79,0.2,0.9,2.8,96.1
80,0.2,0.9,2.8,96.1
81,0.2,1,2.8,96
82,0.2,1,2.8,96
83,0.2,1,2.8,96
84,0.2,1,2.8,96
85,0.2,1,2.8,96
86,0.2,1,2.8,96
87,0.2,1,2.8,96
88,0.2,1,2.8,95.9
89,0.2,1,2.9,95.9
90,0.2,1,2.9,95.9
91,0.2,1,2.9,95.9
92,0.2,1,2.9,95.8
93,0.3,1,2.9,95.8
94,0.3,1,2.9,95.8
95,0.3,1,2.9,95.8
96,0.3,1.1,2.9,95.8
97,0.3,1.1,3,95.7
98,0.3,1.1,3,95.7
99,0.3,1.1,3,95.7
100,0.3,1.1,3,95.7
101,0.3,1.1,3,95.6
102,0.3,1.1,3,95.6
103,0.3,1.1,3,95.6
104,0.3,1.1,3,95.5
105,0.3,1.1,3,95.5
106,0.3,1.2,3.1,95.5
107,0.3,1.2,3.1,95.5
108,0.3,1.2,3.1,95.5
109,0.3,1.2,3.1,95.4
110,0.3,1.2,3.1,95.4
111,0.1,0.6,2.5,96.8
112,0.1,0.7,3.1,96.1
113,0.1,0.6,2.7,96.6
114,0.1,0.6,2.7,96.6
115,0.1,0.6,2.8,96.5
116,0.1,0.6,2.8,96.5
117,0.1,0.7,2.9,96.4
118,0.1,0.6,2.8,96.5
119,0.1,0.7,2.9,96.4
120,0.1,0.7,2.9,96.3
121,0.1,0.7,2.9,96.3
122,0.1,0.7,2.9,96.3
123,0.1,0.7,3,96.2
124,0.1,0.7,3,96.2
125,0.1,0.7,3,96.2
126,0.1,0.7,3,96.2
127,0.1,0.7,3.1,96.1
128,0.1,0.7,3,96.1
129,0.1,0.7,3.1,96.1
130,0.1,0.7,3.1,96.1
131,0.1,0.8,3.1,96
132,0.1,0.8,3.1,96
133,0.1,0.8,3.1,96
134,0.1,0.8,3.2,95.9
135,0.1,0.8,3.2,95.9
136,0.1,0.8,3.2,95.9
137,0.1,0.8,3.2,95.8
138,0.1,0.8,3.2,95.8
139,0.1,0.8,3.3,95.8
140,0.1,0.8,3.3,95.8
141,0.1,0.8,3.3,95.7
142,0.1,0.9,3.3,95.7
143,0.1,0.9,3.3,95.6
144,0.1,0.9,3.4,95.6
145,0.1,0.9,3.4,95.6
146,0.1,0.9,3.4,95.5
147,0.2,0.9,3.4,95.5
148,0.2,0.9,3.4,95.5
149,0.2,0.9,3.5,95.4
150,0.2,0.9,3.5,95.4
151,0.2,1,3.5,95.4
152,0.2,1,3.5,95.4
153,0.2,1,3.6,95.3
154,0.2,1,3.6,95.3
155,0.2,1,3.6,95.2
156,0.2,1,3.6,95.2
157,0.2,1,3.6,95.1
158,0.2,1,3.7,95.1
159,0.2,1.1,3.7,95
160,0.2,1.1,3.7,95
161,0.2,1.1,3.7,95
162,0.2,1.1,3.8,94.9
163,0.2,1.1,3.8,94.9
164,0.2,1.1,3.8,94.8
165,0.2,1.1,3.8,94.8
166,0.2,1.2,3.9,94.8
167,0.2,1.2,3.9,94.7
168,0.2,1.2,3.9,94.7
169,0.2,1.2,4,94.6
170,0.2,1.2,4,94.6
171,0.2,1.2,4,94.5
172,0.3,1.3,4,94.4
173,0.3,1.3,4.1,94.4
174,0.3,1.3,4.1,94.3
175,0.3,1.3,4.1,94.3
176,0.3,1.4,4.2,94.1
177,0.3,1.4,4.2,94.1
178,0.3,1.4,4.2,94.1
179,0.3,1.4,4.2,94.1
180,0.3,1.4,4.3,94
181,0.3,1.4,4.3,94
182,0.3,1.5,4.3,93.9
183,0.3,1.5,4.4,93.8
184,0.3,1.5,4.4,93.7
185,0.3,1.5,4.4,93.7
186,0.3,1.5,4.5,93.6
187,0.4,1.6,4.5,93.6
