Pos,[0-10),[10-20),[20-30),[30-40]
1,0.2,1,3.3,95.5
2,0.2,1.1,3.6,95.1
3,0.2,0.9,3.2,95.7
4,0.2,0.9,3.2,95.6
5,0.2,1,3.3,95.5
6,0.2,1,3.3,95.5
7,0.2,1,3.4,95.4
8,0.2,1,3.3,95.5
9,0.2,1,3.3,95.5
10,0.2,1,3.4,95.4
11,0.2,1,3.4,95.4
12,0.2,1,3.4,95.4
13,0.2,1,3.4,95.4
14,0.2,1,3.4,95.5
15,0.2,1,3.4,95.5
16,0.2,1,3.4,95.5
17,0.2,1,3.3,95.5
18,0.2,1,3.4,95.5
19,0.2,1,3.4,95.4
20,0.2,1,3.4,95.4
21,0.2,1,3.4,95.5
22,0.2,1,3.4,95.4
23,0.2,1,3.4,95.4
24,0.2,1,3.4,95.4
25,0.2,1,3.4,95.4
26,0.2,1,3.4,95.4
27,0.2,1,3.4,95.4
28,0.2,1,3.4,95.3
29,0.2,1,3.4,95.4
30,0.2,1,3.4,95.3
31,0.2,1.1,3.4,95.3
32,0.2,1,3.4,95.3
33,0.2,1,3.4,95.4
34,0.2,1.1,3.4,95.3
35,0.2,1,3.4,95.3
36,0.2,1.1,3.4,95.3
37,0.2,1.1,3.4,95.3
38,0.3,1.2,3.4,95.1
39,0.2,1.1,3.4,95.2
40,0.2,1.1,3.5,95.2
41,0.2,1.1,3.5,95.2
42,0.3,1.2,3.5,95.1
43,0.2,1.1,3.5,95.1
44,0.2,1.1,3.5,95.2
45,0.2,1.1,3.5,95.2
46,0.2,1.1,3.5,95.1
47,0.2,1.1,3.5,95.1
48,0.2,1.1,3.5,95.1
49,0.2,1.1,3.6,95.1
50,0.2,1.1,3.6,95.1
51,0.2,1.1,3.6,95.1
52,0.2,1.2,3.6,95
53,0.2,1.1,3.6,95
54,0.2,1.2,3.6,95
55,0.2,1.2,3.6,95
56,0.2,1.2,3.6,95
57,0.2,1.2,3.6,94.9
58,0.2,1.2,3.6,94.9
59,0.2,1.2,3.6,94.9
60,0.2,1.2,3.6,94.9
61,0.3,1.2,3.6,94.9
62,0.3,1.2,3.7,94.9
63,0.3,1.2,3.7,94.9
64,0.3,1.2,3.7,94.8
65,0.3,1.2,3.7,94.8
66,0.3,1.2,3.7,94.8
67,0.3,1.3,3.7,94.8
68,0.3,1.3,3.7,94.8
69,0.3,1.3,3.7,94.7
70,0.3,1.3,3.7,94.7
71,0.3,1.3,3.8,94.7
72,0.3,1.3,3.8,94.7
73,0.3,1.3,3.8,94.6
74,0.3,1.3,3.8,94.6
75,0.3,1.3,3.8,94.6
76,0.3,1.3,3.8,94.6
77,0.3,1.3,3.8,94.6
78,0.3,1.3,3.8,94.6
79,0.3,1.4,3.9,94.5
80,0.3,1.4,3.8,94.5
81,0.3,1.4,3.9,94.5
82,0.3,1.4,3.9,94.4
83,0.3,1.4,3.9,94.4
84,0.3,1.4,3.9,94.4
85,0.3,1.4,3.9,94.3
86,0.3,1.4,3.9,94.3
87,0.3,1.4,4,94.3
88,0.3,1.4,4,94.3
89,0.3,1.4,4,94.2
90,0.4,1.5,4,94.2
91,0.4,1.5,4,94.2
92,0.4,1.5,4,94.2
93,0.4,1.5,4,94.2
94,0.4,1.5,4,94.1
95,0.4,1.5,4.1,94.1
96,0.4,1.5,4.1,94
97,0.4,1.5,4.1,94.1
98,0.4,1.5,4.1,94
99,0.4,1.5,4.1,94
100,0.4,1.6,4.1,93.9
101,0.4,1.6,4.1,93.9
102,0.4,1.6,4.1,93.9
103,0.4,1.6,4.1,93.8
104,0.4,1.6,4.1,93.8
105,0.4,1.7,4.2,93.7
106,0.4,1.7,4.2,93.7
107,0.4,1.7,4.2,93.7
108,0.4,1.7,4.2,93.7
109,0.5,1.7,4.2,93.6
110,0.5,1.7,4.2,93.6
111,0.2,1.1,4,94.7
112,0.1,0.9,4,94.9
113,0.1,0.8,3.5,95.6
114,0.1,0.8,3.5,95.6
115,0.1,0.8,3.6,95.5
116,0.1,0.8,3.6,95.5
117,0.1,0.9,3.7,95.3
118,0.1,0.8,3.6,95.4
119,0.1,0.8,3.6,95.4
120,0.1,0.9,3.7,95.2
121,0.1,0.9,3.7,95.3
122,0.1,0.9,3.7,95.3
123,0.1,0.9,3.8,95.2
124,0.1,0.9,3.8,95.2
125,0.1,0.9,3.8,95.2
126,0.1,0.9,3.8,95.2
127,0.1,0.9,3.8,95.2
128,0.1,0.9,3.8,95.1
129,0.1,0.9,3.9,95.1
130,0.1,0.9,3.8,95.1
131,0.1,0.9,3.9,95.1
132,0.1,0.9,3.9,95.1
133,0.1,0.9,3.9,95.1
