Pos,[0-10),[10-20),[20-30),[30-40]
1,0.2,1,3.6,95.2
2,0.2,1.1,3.7,95.1
3,0.1,0.9,3.1,95.8
4,0.1,0.9,3.2,95.8
5,0.2,0.9,3.3,95.7
6,0.2,0.9,3.3,95.6
7,0.2,1,3.4,95.5
8,0.2,0.9,3.2,95.7
9,0.2,0.9,3.3,95.6
10,0.2,1,3.4,95.5
11,0.2,1,3.3,95.5
12,0.2,1,3.3,95.5
13,0.2,1,3.3,95.5
14,0.2,1,3.3,95.5
15,0.2,1,3.3,95.6
16,0.2,1,3.3,95.5
17,0.2,1,3.3,95.6
18,0.2,1,3.3,95.5
19,0.2,1,3.4,95.5
20,0.2,1,3.3,95.5
21,0.2,1,3.3,95.5
22,0.2,1,3.3,95.5
23,0.2,1,3.3,95.6
24,0.2,1,3.3,95.5
25,0.2,1,3.3,95.5
26,0.2,1,3.3,95.5
27,0.2,1,3.3,95.5
28,0.2,1,3.3,95.5
29,0.2,1,3.3,95.5
30,0.2,1,3.3,95.5
31,0.2,1,3.3,95.5
32,0.2,1,3.3,95.5
33,0.2,1,3.3,95.5
34,0.2,1,3.3,95.5
35,0.2,1,3.3,95.5
36,0.2,1,3.3,95.5
37,0.2,1,3.3,95.5
38,0.2,1,3.3,95.5
39,0.2,1,3.3,95.5
40,0.2,1,3.3,95.5
41,0.2,1,3.3,95.4
42,0.2,1,3.3,95.5
43,0.2,1,3.3,95.4
44,0.2,1,3.3,95.5
45,0.2,1,3.3,95.4
46,0.2,1,3.3,95.4
47,0.2,1,3.3,95.4
48,0.2,1,3.3,95.4
49,0.2,1,3.4,95.4
50,0.2,1,3.4,95.4
51,0.2,1,3.4,95.4
52,0.2,1,3.4,95.4
53,0.2,1,3.3,95.4
54,0.2,1.1,3.4,95.4
55,0.2,1.1,3.4,95.4
56,0.2,1.1,3.4,95.4
57,0.2,1.1,3.4,95.4
58,0.2,1.1,3.4,95.4
59,0.2,1.1,3.4,95.4
60,0.2,1.1,3.4,95.3
61,0.2,1.1,3.4,95.3
62,0.2,1.1,3.4,95.3
63,0.2,1.1,3.4,95.3
64,0.2,1.1,3.4,95.3
65,0.2,1.1,3.4,95.3
66,0.2,1.1,3.4,95.3
67,0.2,1.1,3.4,95.3
68,0.2,1.1,3.4,95.2
69,0.2,1.1,3.4,95.2
70,0.2,1.1,3.4,95.2
71,0.2,1.1,3.5,95.2
72,0.3,1.2,3.4,95.1
73,0.2,1.1,3.5,95.2
74,0.2,1.1,3.5,95.1
75,0.2,1.1,3.5,95.2
76,0.3,1.2,3.5,95.1
77,0.3,1.2,3.5,95.1
78,0.3,1.2,3.5,95.1
79,0.3,1.2,3.5,95.1
80,0.3,1.2,3.5,95.1
81,0.3,1.2,3.5,95
82,0.3,1.2,3.5,95
83,0.3,1.2,3.5,95
84,0.3,1.2,3.5,95
85,0.3,1.2,3.5,95
86,0.3,1.2,3.5,95
87,0.3,1.2,3.5,95
88,0.3,1.2,3.6,94.9
89,0.3,1.2,3.5,94.9
90,0.3,1.3,3.6,94.9
91,0.3,1.3,3.6,94.9
92,0.3,1.3,3.6,94.9
93,0.3,1.3,3.6,94.8
94,0.3,1.3,3.6,94.8
95,0.3,1.3,3.6,94.8
96,0.3,1.3,3.6,94.8
97,0.3,1.3,3.6,94.8
98,0.3,1.3,3.6,94.8
99,0.3,1.3,3.6,94.7
100,1.2,1.3,3.6,93.8
101,1.3,1.4,3.6,93.7
102,1.3,1.4,3.6,93.7
103,0.3,1.4,3.7,94.6
104,0.3,1.4,3.7,94.6
105,0.4,1.4,3.7,94.6
106,0.4,1.4,3.7,94.5
107,0.6,1.4,3.7,94.3
108,0.6,1.4,3.7,94.3
109,0.6,1.4,3.7,94.2
110,0.4,1.5,3.8,94.4
111,0.2,1.2,4.2,94.4
112,0.1,0.9,4,95
113,0.1,0.8,3.4,95.7
114,0.1,0.8,3.4,95.7
115,0.1,0.8,3.6,95.5
116,0.1,0.9,3.6,95.4
117,0.1,0.9,3.7,95.3
118,0.1,0.8,3.5,95.5
119,0.1,0.9,3.6,95.4
120,0.1,0.9,3.7,95.2
121,0.1,0.9,3.7,95.3
122,0.1,0.9,3.7,95.2
