Pos,[0-10),[10-20),[20-30),[30-40]
1,0.2,1,2.7,96.2
2,0.2,0.9,2.8,96.1
3,0.2,0.8,2.6,96.5
4,0.2,0.8,2.4,96.6
5,0.2,0.8,2.5,96.5
6,0.1,0.8,2.4,96.7
7,0.2,0.8,2.5,96.5
8,0.1,0.8,2.5,96.6
9,0.1,0.8,2.5,96.6
10,0.1,0.8,2.5,96.6
11,0.1,0.8,2.6,96.5
12,0.1,0.7,2.4,96.7
13,0.1,0.8,2.5,96.5
14,0.1,0.7,2.5,96.7
15,0.1,0.7,2.4,96.7
16,0.1,0.7,2.4,96.7
17,0.1,0.7,2.5,96.6
18,0.2,0.8,2.5,96.5
19,0.1,0.7,2.4,96.7
20,0.1,0.7,2.4,96.7
21,0.1,0.7,2.5,96.7
22,0.1,0.7,2.5,96.6
23,0.1,0.7,2.5,96.6
24,0.1,0.7,2.5,96.6
25,0.1,0.8,2.5,96.6
26,0.1,0.7,2.5,96.7
27,0.1,0.7,2.5,96.6
28,0.1,0.7,2.4,96.7
29,0.1,0.7,2.4,96.7
30,0.1,0.8,2.7,96.4
31,0.1,0.8,2.5,96.6
32,0.1,0.8,2.5,96.6
33,0.1,0.8,2.6,96.5
34,0.1,0.7,2.5,96.6
35,0.2,0.8,2.6,96.5
36,0.1,0.8,2.6,96.5
37,0.1,0.7,2.4,96.7
38,0.1,0.8,2.5,96.6
39,0.1,0.8,2.5,96.6
40,0.1,0.8,2.5,96.6
41,0.1,0.7,2.5,96.6
42,0.2,0.8,2.7,96.4
43,0.1,0.7,2.5,96.6
44,0.1,0.8,2.5,96.6
45,0.1,0.8,2.6,96.5
46,0.1,0.8,2.5,96.6
47,0.2,0.8,2.6,96.5
48,0.2,0.8,2.6,96.5
49,0.2,0.8,2.5,96.6
50,0.1,0.7,2.5,96.6
51,0.2,0.8,2.7,96.3
52,0.1,0.8,2.5,96.6
53,0.2,0.8,2.7,96.3
54,0.1,0.7,2.5,96.6
55,0.1,0.8,2.5,96.6
56,0.2,0.8,2.6,96.5
57,0.1,0.8,2.5,96.6
58,0.2,0.9,3,95.9
59,0.2,0.8,2.6,96.5
60,0.2,0.8,2.6,96.4
61,0.2,0.8,2.6,96.5
62,0.2,0.8,2.6,96.4
63,0.2,0.9,2.9,95.9
64,0.2,0.8,2.5,96.5
65,0.2,0.8,2.6,96.4
66,0.2,0.9,2.8,96.1
67,0.2,0.8,2.6,96.5
68,0.2,0.8,2.7,96.3
69,0.2,0.8,2.6,96.4
70,0.2,0.9,2.7,96.2
71,0.2,0.8,2.7,96.3
72,0.2,1,2.9,95.9
73,0.2,0.8,2.7,96.3
74,0.2,0.9,2.8,96.1
75,0.2,0.9,2.7,96.2
76,0.2,0.9,2.8,96.1
77,0.2,0.9,2.7,96.3
78,0.2,0.9,2.7,96.2
79,0.2,0.9,2.9,96
80,0.2,0.9,2.8,96.2
81,0.2,0.9,2.7,96.2
82,0.2,0.9,2.8,96.2
83,0.2,0.9,2.7,96.2
84,0.2,0.9,2.8,96.1
85,0.2,0.9,2.8,96.1
86,0.2,0.9,2.9,95.9
87,0.2,0.9,2.8,96.1
88,0.2,1,3.1,95.6
89,0.2,0.9,2.8,96.1
90,0.2,1,2.9,95.9
91,0.2,0.9,2.8,96
92,0.2,0.9,2.8,96.1
93,0.2,1,2.9,95.9
94,0.3,1.1,3.1,95.6
95,0.2,0.9,2.8,96.1
96,0.2,1,3,95.8
97,0.2,1,2.9,95.8
98,0.2,1,3,95.8
99,0.3,1.1,3.1,95.6
100,0.5,1,3,95.5
101,0.5,1,2.9,95.7
102,0.5,1.1,3.1,95.3
103,0.3,1.1,3,95.7
104,0.3,1,2.9,95.8
105,0.3,1.1,3.1,95.5
106,0.3,1.1,3,95.7
107,0.3,1.1,3,95.6
108,0.3,1.1,3.1,95.5
109,0.3,1.1,3,95.6
110,0.3,1.1,3.1,95.6
111,0.1,0.8,2.8,96.3
112,0.1,0.8,3.4,95.7
113,0.1,0.6,2.9,96.4
114,0.1,0.6,2.8,96.5
115,0.1,0.6,2.9,96.4
116,0.1,0.6,2.9,96.4
117,0.1,0.7,2.9,96.3
118,0.1,0.7,2.9,96.3
119,0.1,0.7,2.9,96.3
120,0.1,0.7,3,96.2
121,0.1,0.7,3,96.2
122,0.1,0.7,3,96.2
123,0.1,0.7,3,96.2
124,0.1,0.7,3,96.3
125,0.1,0.7,3.1,96.1
126,0.1,0.7,3.1,96.1
127,0.1,0.7,3,96.2
128,0.1,0.7,2.9,96.3
129,0.1,0.7,3.1,96.1
130,0.1,0.8,3.2,95.9
131,0.1,0.8,3.2,95.9
132,0.1,0.8,3.2,95.9
133,0.1,0.7,3.1,96.1
134,0.1,0.7,3.1,96
135,0.1,0.8,3.2,95.9
136,0.1,0.8,3.2,95.9
137,0.1,0.8,3.2,96
138,0.1,0.8,3.2,95.9
139,0.1,0.8,3.2,95.9
140,0.1,0.8,3.2,95.9
141,0.1,0.8,3.3,95.7
142,0.1,0.8,3.3,95.8
143,0.1,0.8,3.3,95.7
144,0.1,0.9,3.4,95.7
145,0.1,0.8,3.3,95.8
146,0.1,0.9,3.3,95.7
147,0.1,0.9,3.4,95.6
148,0.1,0.9,3.5,95.5
149,0.1,0.9,3.5,95.5
150,0.1,0.9,3.4,95.7
151,0.1,0.9,3.4,95.6
152,0.1,0.9,3.5,95.5
153,0.1,0.9,3.5,95.5
154,0.1,0.9,3.5,95.4
155,0.2,0.9,3.5,95.4
156,0.1,0.9,3.5,95.5
157,0.2,1,3.5,95.3
