Pos,[0-10),[10-20),[20-30),[30-40]
1,0.1,0.6,1.9,97.4
2,0.1,0.7,2.1,97.1
3,0.1,0.6,1.9,97.4
4,0.1,0.6,1.9,97.4
5,0.1,0.6,2,97.3
6,0.1,0.6,2,97.3
7,0.1,0.6,2,97.3
8,0.1,0.6,2,97.3
9,0.1,0.6,2,97.3
10,0.1,0.6,2,97.3
11,0.1,0.6,2,97.3
12,0.1,0.6,2,97.3
13,0.1,0.6,2,97.3
14,0.1,0.6,2,97.3
15,0.1,0.6,2,97.3
16,0.1,0.6,2,97.3
17,0.1,0.6,2,97.3
18,0.1,0.6,2,97.3
19,0.1,0.6,2,97.3
20,0.1,0.6,2,97.3
21,0.1,0.6,2,97.3
22,0.1,0.6,2,97.3
23,0.1,0.6,2,97.3
24,0.1,0.6,2,97.3
25,0.1,0.6,2,97.3
26,0.1,0.6,2,97.3
27,0.1,0.6,2,97.3
28,0.1,0.6,2,97.3
29,0.1,0.6,2,97.3
30,0.1,0.6,2,97.3
31,0.1,0.6,2,97.3
32,0.1,0.6,2,97.3
33,0.1,0.6,2,97.3
34,0.1,0.6,2,97.3
35,0.1,0.6,2,97.3
36,0.1,0.6,2,97.3
37,0.1,0.6,2,97.3
38,0.1,0.6,2,97.3
39,0.1,0.6,2,97.3
40,0.1,0.6,2,97.2
41,0.1,0.6,2,97.2
42,0.1,0.6,2,97.2
43,0.1,0.6,2,97.2
44,0.1,0.6,2,97.2
45,0.1,0.6,2,97.2
46,0.1,0.6,2,97.2
47,0.1,0.6,2,97.2
48,0.1,0.6,2,97.2
49,0.1,0.6,2,97.2
50,0.1,0.6,2,97.2
51,0.1,0.6,2,97.2
52,0.1,0.6,2,97.2
53,0.1,0.6,2,97.2
54,0.1,0.6,2,97.2
55,0.1,0.6,2.1,97.2
56,0.1,0.6,2.1,97.2
57,0.1,0.6,2.1,97.2
58,0.1,0.7,2.1,97.1
59,0.1,0.7,2.1,97.1
60,0.1,0.7,2.1,97.1
61,0.2,0.7,2.1,97.1
62,0.2,0.7,2.1,97.1
63,0.2,0.7,2.1,97.1
64,0.2,0.7,2.1,97.1
65,0.2,0.7,2.1,97.1
66,0.2,0.7,2.1,97
67,0.2,0.7,2.1,97.1
68,0.2,0.7,2.1,97
69,0.2,0.7,2.1,97
70,0.2,0.7,2.1,97
71,0.2,0.7,2.1,97
72,0.2,0.7,2.2,97
73,0.2,0.7,2.2,97
74,0.2,0.7,2.2,97
75,0.2,0.7,2.2,97
76,0.2,0.7,2.2,96.9
77,0.2,0.7,2.2,96.9
78,0.2,0.8,2.2,96.9
79,0.2,0.7,2.2,96.9
80,0.2,0.7,2.2,96.9
81,0.2,0.7,2.2,96.9
82,0.2,0.8,2.2,96.8
83,0.2,0.8,2.2,96.8
84,0.2,0.8,2.2,96.8
85,0.2,0.8,2.2,96.8
86,0.2,0.8,2.2,96.8
87,0.2,0.8,2.3,96.7
88,0.2,0.8,2.3,96.7
89,0.2,0.8,2.3,96.7
90,0.2,0.8,2.3,96.7
91,0.2,0.8,2.3,96.7
92,0.2,0.8,2.3,96.7
93,0.2,0.8,2.3,96.7
94,0.2,0.8,2.3,96.7
95,0.2,0.8,2.3,96.6
96,0.2,0.8,2.3,96.6
97,0.2,0.8,2.3,96.6
98,0.2,0.8,2.4,96.6
99,0.2,0.9,2.4,96.5
100,0.3,0.9,2.4,96.4
101,0.3,0.9,2.4,96.4
102,0.3,0.9,2.4,96.4
103,0.2,0.9,2.4,96.5
104,0.2,0.9,2.4,96.4
105,0.2,0.9,2.4,96.4
106,0.3,0.9,2.5,96.4
107,0.3,0.9,2.5,96.4
108,0.3,0.9,2.5,96.4
109,0.3,1,2.5,96.3
110,0.3,0.9,2.5,96.3
111,0.1,0.7,2.3,96.9
112,0.1,0.6,2.7,96.6
113,0.1,0.5,2.3,97.1
114,0.1,0.5,2.2,97.2
115,0.1,0.5,2.3,97.1
116,0.1,0.5,2.3,97
117,0.1,0.5,2.4,97
118,0.1,0.5,2.3,97.1
119,0.1,0.6,2.4,97
120,0.1,0.6,2.4,96.9
121,0.1,0.6,2.4,97
122,0.1,0.6,2.4,96.9
123,0.1,0.6,2.4,96.9
124,0.1,0.6,2.4,96.9
125,0.1,0.6,2.5,96.9
126,0.1,0.6,2.4,96.9
127,0.1,0.6,2.5,96.9
128,0.1,0.6,2.5,96.9
129,0.1,0.6,2.5,96.8
130,0.1,0.6,2.5,96.8
131,0.1,0.6,2.5,96.8
132,0.1,0.6,2.5,96.8
133,0.1,0.6,2.5,96.8
134,0.1,0.6,2.5,96.8
135,0.1,0.6,2.5,96.8
136,0.1,0.6,2.5,96.8
137,0.1,0.6,2.5,96.7
138,0.1,0.6,2.6,96.7
139,0.1,0.6,2.6,96.7
140,0.1,0.6,2.6,96.7
141,0.1,0.6,2.6,96.7
142,0.1,0.7,2.6,96.6
143,0.1,0.6,2.6,96.7
144,0.1,0.7,2.6,96.6
145,0.1,0.7,2.6,96.6
146,0.1,0.7,2.6,96.6
147,0.1,0.7,2.6,96.6
148,0.1,0.7,2.7,96.5
149,0.1,0.7,2.7,96.5
150,0.1,0.7,2.7,96.5
151,0.1,0.7,2.7,96.5
152,0.1,0.7,2.7,96.5
153,0.1,0.7,2.7,96.5
154,0.1,0.7,2.7,96.4
155,0.1,0.7,2.7,96.4
156,0.1,0.7,2.7,96.4
157,0.1,0.7,2.8,96.4
158,0.1,0.7,2.8,96.4
159,0.1,0.7,2.8,96.4
160,0.1,0.8,2.8,96.3
161,0.1,0.8,2.8,96.3
162,0.1,0.8,2.8,96.3
163,0.1,0.8,2.8,96.2
164,0.1,0.8,2.9,96.2
165,0.1,0.8,2.9,96.2
166,0.1,0.8,2.9,96.2
167,0.1,0.8,2.9,96.2
168,0.2,0.8,2.9,96.1
169,0.2,0.8,2.9,96.1
170,0.2,0.8,2.9,96.1
171,0.2,0.9,3,96
172,0.2,0.9,3,96
173,0.2,0.9,3,96
174,0.2,0.9,3,96
175,0.2,0.9,3,95.9
176,0.2,0.9,3,95.9
177,0.2,0.9,3,95.9
178,0.2,0.9,3,95.9
179,0.2,0.9,3.1,95.8
180,0.2,0.9,3.1,95.8
181,0.2,0.9,3.1,95.8
182,0.2,1,3.1,95.7
183,0.2,1,3.1,95.7
184,0.2,1,3.1,95.7
185,0.2,1,3.2,95.7
186,0.2,1,3.2,95.6
187,0.2,1,3.2,95.6
188,0.2,1,3.2,95.5
189,0.2,1,3.2,95.5
190,0.2,1,3.2,95.5
191,0.2,1.1,3.3,95.4
192,0.2,1.1,3.3,95.4
193,0.2,1.1,3.3,95.4
194,0.2,1.1,3.3,95.4
195,0.2,1.1,3.3,95.3
196,0.3,1.1,3.4,95.3
197,0.3,1.1,3.4,95.2
198,0.3,1.1,3.4,95.2
199,0.3,1.2,3.4,95.2
200,0.3,1.2,3.4,95.1
201,0.3,1.2,3.5,95.1
202,0.3,1.2,3.5,95
203,0.3,1.2,3.5,95
204,0.3,1.2,3.5,94.9
205,0.3,1.2,3.5,94.9
206,0.3,1.3,3.6,94.9
207,0.3,1.3,3.6,94.8
208,0.3,1.3,3.6,94.8
209,0.3,1.3,3.6,94.8
210,0.3,1.3,3.7,94.7
211,0.4,1.4,3.7,94.6
212,0.4,1.4,3.7,94.6
213,0.4,1.4,3.7,94.5
214,0.4,1.4,3.7,94.5
215,0.4,1.4,3.7,94.5
216,0.4,1.5,3.8,94.4
217,0.4,1.5,3.8,94.3
218,0.4,1.5,3.8,94.3
219,0.4,1.5,3.9,94.2
220,0.4,1.5,3.9,94.1
