Pos,[0-10),[10-20),[20-30),[30-40]
1,0.2,1.2,3.8,94.8
2,0.4,1.2,3.8,94.5
3,0.4,1,3.3,95.3
4,0.2,1,3.4,95.3
5,0.2,1.1,3.5,95.3
6,0.2,1.1,3.5,95.3
7,0.2,1.1,3.6,95.1
8,0.2,1,3.4,95.3
9,0.2,1.1,3.5,95.2
10,0.2,1.1,3.6,95.1
11,0.2,1.1,3.6,95.1
12,0.2,1.1,3.5,95.2
13,0.2,1.1,3.6,95.1
14,0.2,1.1,3.5,95.2
15,0.2,1.1,3.5,95.2
16,0.2,1.1,3.5,95.2
17,0.2,1.1,3.5,95.2
18,0.2,1.1,3.5,95.2
19,0.2,1.1,3.6,95.1
20,0.2,1.1,3.6,95.1
21,0.2,1.1,3.6,95.1
22,0.2,1.1,3.6,95.1
23,0.2,1.1,3.5,95.1
24,0.2,1.1,3.6,95.1
25,0.2,1.1,3.6,95.1
26,0.2,1.1,3.6,95.1
27,0.2,1.1,3.6,95.1
28,0.2,1.1,3.6,95.1
29,0.2,1.1,3.6,95.1
30,0.2,1.1,3.6,95.1
31,0.2,1.1,3.6,95.1
32,0.2,1.1,3.6,95.1
33,0.2,1.2,3.6,95
34,0.2,1.1,3.6,95.1
35,0.2,1.1,3.6,95.1
36,0.2,1.1,3.6,95.1
37,0.2,1.1,3.6,95
38,0.2,1.1,3.6,95.1
39,0.2,1.1,3.6,95.1
40,0.2,1.2,3.6,95
41,0.2,1.2,3.6,95
42,0.2,1.2,3.6,95
43,0.2,1.2,3.6,95
44,0.2,1.2,3.6,95
45,0.2,1.2,3.6,95
46,0.2,1.2,3.6,95
47,0.2,1.2,3.6,95
48,0.2,1.2,3.6,95
49,0.2,1.2,3.6,95
50,0.2,1.2,3.6,95
51,0.2,1.2,3.6,95
52,0.2,1.2,3.6,95
53,0.2,1.2,3.6,95
54,0.3,1.2,3.6,94.9
55,0.3,1.2,3.6,94.9
56,0.3,1.2,3.6,94.9
57,0.3,1.2,3.6,94.9
58,0.3,1.2,3.6,94.9
59,0.3,1.2,3.6,94.9
60,0.3,1.2,3.6,94.9
61,0.3,1.2,3.7,94.8
62,0.3,1.2,3.6,94.9
63,0.3,1.2,3.6,94.8
64,0.3,1.2,3.7,94.8
65,0.3,1.2,3.6,94.8
66,0.3,1.2,3.7,94.8
67,0.3,1.3,3.7,94.8
68,0.3,1.3,3.7,94.8
69,0.3,1.3,3.7,94.8
70,0.3,1.3,3.7,94.7
71,0.3,1.3,3.7,94.7
72,0.3,1.3,3.7,94.7
73,0.3,1.3,3.7,94.7
74,0.3,1.3,3.7,94.7
75,0.3,1.3,3.7,94.7
76,0.3,1.3,3.7,94.7
77,0.3,1.3,3.7,94.7
78,0.3,1.3,3.7,94.7
79,0.3,1.3,3.7,94.6
80,0.3,1.3,3.7,94.6
81,0.3,1.3,3.7,94.6
82,0.3,1.3,3.8,94.6
83,0.3,1.4,3.8,94.6
84,0.3,1.4,3.8,94.5
85,0.3,1.4,3.8,94.5
86,0.3,1.4,3.8,94.5
87,0.3,1.4,3.8,94.5
88,0.3,1.4,3.8,94.4
89,0.3,1.4,3.8,94.5
90,0.3,1.4,3.8,94.4
91,0.4,1.4,3.8,94.4
92,0.4,1.4,3.8,94.4
93,0.4,1.4,3.8,94.3
94,0.4,1.5,3.9,94.3
95,0.4,1.4,3.9,94.3
96,0.4,1.5,3.9,94.3
97,0.4,1.5,3.9,94.3
98,0.4,1.5,3.9,94.3
99,0.4,1.5,3.9,94.2
100,0.4,1.5,3.9,94.2
101,0.4,1.6,3.9,94.1
102,0.4,1.6,3.9,94.1
103,0.4,1.6,4,94
104,0.4,1.6,4,94
105,0.4,1.6,4,94
106,0.4,1.6,4,94
107,0.4,1.6,4,94
108,0.4,1.6,4,93.9
109,0.4,1.6,4,93.9
110,0.4,1.6,4,93.9
111,0.3,1.4,4.5,93.9
112,0.2,1,4,94.9
113,0.1,0.9,3.4,95.6
114,0.1,0.8,3.5,95.5
115,0.2,0.9,3.6,95.4
116,0.2,0.9,3.5,95.4
117,0.2,0.9,3.7,95.2
118,0.2,0.9,3.5,95.5
119,0.2,0.9,3.6,95.3
120,0.2,1,3.7,95.2
121,0.2,1,3.7,95.2
122,0.2,1,3.7,95.2
123,0.2,1,3.7,95.1
124,0.2,0.9,3.7,95.2
125,0.2,1,3.7,95.1
126,0.2,1,3.8,95.1
127,0.2,1,3.8,95.1
128,0.2,1,3.8,95.1
129,0.2,1,3.9,94.9
130,0.2,1,3.8,95
131,0.2,1,3.8,95
132,0.2,1,3.8,95
133,0.2,1,3.8,95
134,0.2,1,3.9,94.9
135,0.2,1,3.9,94.9
136,0.2,1,3.9,95
137,0.2,1,3.9,94.9
138,0.2,1,3.9,94.9
139,0.2,1,3.9,94.9
140,0.2,1,4,94.8
141,0.2,1.1,4,94.7
142,0.2,1.1,4,94.7
143,0.2,1,4,94.8
144,0.2,1.1,4,94.8
145,0.2,1.1,4,94.8
146,0.2,1.1,4,94.7
147,0.2,1.1,4.1,94.7
148,0.2,1.1,4,94.7
149,0.2,1.1,4.1,94.6
150,0.2,1.1,4.1,94.6
151,0.2,1.1,4.1,94.6
152,0.2,1.1,4.1,94.6
153,0.2,1.2,4.2,94.5
154,0.2,1.2,4.2,94.5
155,0.2,1.2,4.2,94.5
156,0.2,1.2,4.2,94.4
157,0.2,1.2,4.2,94.4
158,0.2,1.2,4.2,94.4
159,0.2,1.2,4.3,94.3
160,0.2,1.2,4.3,94.2
161,0.2,1.2,4.3,94.3
162,0.2,1.3,4.3,94.2
163,0.2,1.3,4.3,94.2
164,0.2,1.3,4.3,94.1
165,0.2,1.3,4.4,94.1
166,0.2,1.3,4.4,94.1
167,0.3,1.3,4.4,94
168,0.3,1.4,4.4,94
169,0.3,1.4,4.4,94
170,0.3,1.4,4.5,93.9
171,0.3,1.4,4.5,93.8
172,0.3,1.4,4.5,93.8
173,0.3,1.4,4.5,93.8
174,0.3,1.4,4.6,93.7
175,0.3,1.5,4.6,93.7
176,0.3,1.5,4.6,93.6
177,0.3,1.5,4.6,93.6
178,0.3,1.5,4.7,93.5
179,0.3,1.5,4.7,93.5
180,0.3,1.5,4.7,93.4
181,0.3,1.6,4.7,93.4
182,0.3,1.6,4.7,93.4
183,0.3,1.6,4.8,93.3
184,0.3,1.6,4.8,93.3
185,0.4,1.6,4.8,93.2
186,0.4,1.7,4.8,93.1
187,0.4,1.7,4.9,93.1
188,0.4,1.7,4.9,93.1
189,0.4,1.7,4.9,93
190,0.4,1.7,4.9,93
191,0.4,1.8,5,92.9
192,0.4,1.8,5,92.8
193,0.4,1.8,5,92.8
194,0.4,1.8,5,92.7
195,0.4,1.8,5.1,92.7
196,0.4,1.9,5.1,92.6
197,0.4,1.9,5.1,92.6
198,0.5,1.9,5.2,92.5
199,0.5,1.9,5.2,92.4
200,0.5,2,5.2,92.4
201,0.5,2,5.2,92.3
202,0.5,2,5.3,92.2
203,0.5,2,5.3,92.2
204,0.5,2,5.3,92.1
205,0.5,2.1,5.3,92.1
206,0.5,2.1,5.4,92
207,0.5,2.1,5.4,91.9
208,0.6,2.1,5.4,91.8
209,0.6,2.2,5.5,91.8
210,0.6,2.2,5.5,91.7
211,0.6,2.3,5.5,91.7
212,0.6,2.3,5.5,91.6
213,0.6,2.3,5.6,91.5
214,0.6,2.3,5.6,91.4
215,0.6,2.4,5.6,91.4
216,0.7,2.4,5.7,91.3
217,0.7,2.4,5.7,91.2
218,0.7,2.5,5.7,91.1
219,0.7,2.5,5.8,91
220,0.7,2.5,5.8,91
